;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Device number: 2016951;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Name;#1;#2;#3;#4;#5;#7;#8;#9;#10;#11;#12;#13;#14;#15;#16;#17;#18;#19;#20;#21;#22;#23;#24;#25;#26;#27;#28;#29;#30;#31;#32;#33;#34;#35;#36;#37;#38;#39;#40;#41;#42;#43;#44;#45;#46;#47;#48;#49;#50;#51;#52;#53;#54;#55;#56;#57;#58;#59;#60;#61
837;6,88988E-05;3,75501E-04;9,83893E-04;8,50462E-04;1,31098E-03;1,90539E-03;1,29180E-03;6,95958E-04;2,37075E-03;2,56359E-03;1,79117E-03;2,95808E-03;2,83468E-03;1,98815E-03;2,10196E-03;4,42274E-03;3,21024E-03;4,26869E-03;4,79830E-03;4,51817E-03;0,00000E+00;2,89640E-05;1,94662E-05;8,39622E-05;0,00000E+00;3,12588E-05;3,45274E-05;1,33944E-04;5,74875E-05;2,16243E-04;2,45053E-04;0,00000E+00;0,00000E+00;7,34921E-05;4,96072E-04;0,00000E+00;2,07165E-04;3,64898E-04;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;3,91705E-05;1,30260E-04;6,18505E-06;2,03759E-04;7,34921E-05;2,02693E-04;2,37051E-04;1,92804E-04;1,36717E-04;1,74939E-04;1,45835E-04;3,83346E-05;1,55597E-04;4,57974E-04;3,94777E-04;9,18651E-05;1,84042E-04;4,23446E-04
838;1,59906E-04;5,22859E-04;9,11626E-04;1,02975E-03;6,68838E-04;6,12788E-04;8,41473E-04;1,48323E-04;2,58047E-03;2,32667E-03;3,98490E-03;2,88718E-03;1,64316E-03;1,38373E-03;4,37646E-03;4,15499E-03;4,10462E-03;2,57358E-03;5,73260E-03;4,49997E-03;0,00000E+00;2,50586E-05;1,18594E-04;0,00000E+00;0,00000E+00;3,93530E-06;1,82252E-05;0,00000E+00;0,00000E+00;0,00000E+00;2,22727E-04;3,50670E-04;7,03562E-05;1,59906E-04;0,00000E+00;5,33019E-05;1,09351E-04;1,92610E-04;6,52569E-05;2,03546E-04;3,66777E-05;5,84256E-05;1,34570E-04;1,60593E-05;4,14576E-05;3,43785E-05;6,66273E-05;2,17203E-04;1,85846E-04;1,88987E-04;1,08161E-04;2,20814E-04;1,44705E-04;1,33455E-04;2,42337E-04;1,13221E-04;1,84061E-04;7,99528E-05;2,19481E-04;3,61505E-04
839;1,96111E-04;6,24405E-04;3,59517E-04;6,67891E-04;1,06511E-06;1,15372E-03;1,07469E-03;6,94069E-04;1,80930E-03;2,96449E-03;3,75339E-03;2,39639E-03;7,12892E-03;3,94294E-03;1,98339E-03;1,99720E-03;6,72094E-03;3,15460E-03;6,90297E-03;1,01554E-03;6,66277E-06;0,00000E+00;2,26668E-05;0,00000E+00;2,36509E-06;6,18877E-05;7,19942E-05;0,00000E+00;1,27893E-06;1,98746E-04;4,87059E-04;3,73489E-07;2,59772E-06;1,42626E-04;0,00000E+00;3,56565E-04;7,13129E-05;1,25610E-04;8,73077E-05;0,00000E+00;1,12185E-07;0,00000E+00;6,82200E-05;8,00380E-07;1,79211E-04;1,76098E-06;1,96111E-04;1,97246E-04;9,93181E-07;1,29152E-05;3,09219E-04;5,01800E-07;4,22435E-04;1,36092E-04;6,96201E-07;4,31454E-06;1,05448E-03;1,44897E-04;4,29467E-04;2,86387E-04
840;1,93776E-05;1,27123E-04;4,60491E-04;3,87165E-04;4,87755E-04;1,87037E-03;7,56934E-04;1,88775E-03;1,80123E-03;1,96251E-03;1,88135E-03;3,65892E-03;4,11229E-03;1,48518E-03;2,37397E-03;4,14455E-03;3,14500E-03;1,00321E-03;1,12096E-03;4,47652E-03;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;2,75782E-04;3,43050E-05;7,94366E-05;1,08668E-05;1,67319E-04;2,00319E-04;2,00233E-04;4,35508E-05;3,02908E-04;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;4,74477E-05;6,16651E-05;1,30813E-05;0,00000E+00;2,37692E-05;9,33285E-05;6,87235E-05;2,35800E-04;0,00000E+00;1,44505E-04;1,32761E-04;2,16898E-04;1,83601E-04;2,15520E-04;1,77537E-04;2,54137E-04;1,19373E-04;7,16252E-04;4,01395E-04;3,51988E-04;1,85352E-04;2,14749E-04
841;1,01378E-04;4,50907E-04;2,04673E-04;1,66555E-03;1,45131E-03;1,41256E-03;4,22323E-04;5,02397E-04;4,52176E-04;0,00000E+00;2,03953E-03;2,44327E-03;1,87626E-03;4,80012E-03;2,87741E-03;1,88548E-03;1,73280E-03;2,03953E-03;3,70470E-03;4,45889E-03;3,23213E-05;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;3,31991E-05;9,60948E-06;1,91297E-05;1,04181E-04;9,44673E-05;2,90668E-05;0,00000E+00;3,38243E-05;0,00000E+00;0,00000E+00;1,53752E-04;1,53752E-04;0,00000E+00;4,36470E-04;2,06411E-04;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;4,58299E-05;1,26128E-04;0,00000E+00;5,49533E-05;5,78584E-05;1,40260E-04;1,96232E-04;4,25039E-04;2,17697E-04;0,00000E+00;2,60836E-04;5,86642E-04;3,53141E-04;5,18665E-04;3,55551E-04;2,69900E-04
842;2,35425E-04;2,91861E-04;7,49340E-04;7,47174E-04;9,95221E-04;1,20970E-03;2,29341E-03;4,71693E-04;5,34850E-04;1,15020E-03;3,39507E-03;1,75812E-03;2,37945E-03;3,51043E-03;1,77612E-03;3,50463E-03;2,51495E-03;3,71367E-03;3,95446E-03;1,40564E-03;1,27209E-05;0,00000E+00;0,00000E+00;1,23475E-04;0,00000E+00;1,30664E-05;3,78206E-06;0,00000E+00;8,25076E-05;2,59395E-04;1,85794E-04;0,00000E+00;2,41566E-04;3,74670E-04;2,30566E-04;6,05130E-05;6,05130E-05;0,00000E+00;1,38910E-04;3,85139E-05;1,93234E-05;0,00000E+00;6,14447E-05;5,50241E-05;2,16837E-04;1,43308E-04;1,15283E-04;2,00572E-04;5,30454E-05;1,65714E-04;1,95599E-04;1,75263E-04;1,24702E-04;2,28507E-04;1,77182E-04;3,13772E-04;4,17709E-04;3,16643E-04;5,86658E-04;5,24710E-04
843;1,40862E-04;5,71155E-04;3,51219E-04;5,30041E-04;1,45422E-03;1,11893E-03;2,05353E-03;1,51777E-03;1,02754E-03;2,36595E-03;3,19422E-03;3,47232E-03;2,64319E-04;5,70006E-03;2,90510E-03;2,27725E-03;1,14825E-03;3,66214E-04;4,79133E-03;3,24651E-03;0,00000E+00;0,00000E+00;1,15173E-04;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;3,27713E-04;0,00000E+00;8,27688E-06;0,00000E+00;4,24036E-04;0,00000E+00;3,61684E-04;2,19177E-05;0,00000E+00;3,90082E-04;9,35895E-06;4,77573E-04;0,00000E+00;1,49078E-05;2,56062E-06;3,05211E-05;1,44791E-04;2,39169E-04;7,20472E-06;1,38869E-04;1,38995E-04;2,35613E-04;1,88853E-06;1,94677E-05;1,97976E-04;5,68943E-05;2,77534E-04;2,72748E-04;2,87701E-04;2,10236E-04;1,37501E-04;2,29140E-05;2,97915E-04
844;1,48886E-04;1,34828E-04;9,02734E-04;4,60306E-04;1,47282E-04;1,55442E-03;9,98853E-04;9,19484E-04;1,90717E-03;3,30955E-03;3,00685E-03;4,93508E-03;3,41960E-03;5,11368E-04;1,45284E-03;3,48224E-03;2,59666E-03;2,38627E-03;4,47832E-03;6,66351E-03;0,00000E+00;4,82474E-06;7,36145E-05;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;7,96060E-05;1,03078E-04;3,49806E-05;9,51034E-06;0,00000E+00;2,23330E-04;2,72958E-04;6,93875E-05;1,48886E-04;1,16554E-04;2,10597E-04;5,88828E-05;4,37823E-06;3,18893E-05;9,18846E-05;1,05683E-04;2,30240E-04;1,69668E-05;1,64548E-04;3,30665E-05;1,98235E-04;4,17876E-05;9,43970E-05;2,41083E-04;4,57890E-04;8,62583E-05;4,19968E-05;4,01127E-04;4,96288E-05;6,93875E-05;3,08495E-04;4,47270E-04
845;1,10953E-04;1,91384E-04;1,11508E-03;7,30542E-04;7,70564E-04;9,46865E-04;3,77065E-04;1,48866E-03;6,05172E-04;1,39296E-03;3,06534E-03;5,09334E-03;6,35484E-04;1,49061E-03;3,34565E-03;1,51407E-03;8,69111E-04;1,65411E-03;4,90640E-03;3,78968E-03;0,00000E+00;5,63123E-05;0,00000E+00;0,00000E+00;0,00000E+00;1,00394E-04;0,00000E+00;0,00000E+00;2,50233E-04;0,00000E+00;4,60316E-05;1,25148E-05;0,00000E+00;6,34018E-05;0,00000E+00;9,13083E-05;0,00000E+00;0,00000E+00;8,90107E-05;7,74850E-05;1,41696E-05;1,11833E-05;0,00000E+00;4,65560E-05;1,63565E-05;1,19775E-04;2,54035E-04;4,54400E-05;9,95828E-05;1,77610E-04;1,31557E-04;2,86143E-04;2,38718E-04;2,61047E-04;2,95093E-04;1,43715E-04;1,26804E-04;2,49813E-04;1,99507E-04;4,56093E-04
846;2,97135E-05;2,19185E-04;2,56852E-04;9,89459E-05;2,64772E-04;1,14139E-03;4,44017E-04;1,31072E-03;2,45813E-03;1,09822E-03;3,68377E-03;1,20072E-03;2,34595E-03;2,18981E-04;2,33398E-03;2,56248E-03;3,77517E-03;4,30453E-03;3,14244E-03;2,28583E-03;0,00000E+00;1,33803E-05;0,00000E+00;0,00000E+00;0,00000E+00;2,68858E-05;0,00000E+00;0,00000E+00;3,89592E-05;0,00000E+00;1,86975E-04;2,79586E-04;0,00000E+00;1,69791E-05;0,00000E+00;0,00000E+00;2,16349E-04;0,00000E+00;3,16571E-04;0,00000E+00;3,79465E-06;8,24328E-05;2,77441E-05;1,24678E-05;1,55022E-04;2,60969E-05;6,14940E-05;7,66152E-05;2,31035E-05;3,14535E-04;3,52313E-05;1,75076E-04;8,21217E-05;1,25892E-04;1,93717E-04;1,36473E-04;2,03946E-04;4,24478E-05;3,69801E-04;1,11447E-04
847;1,27798E-04;6,33803E-04;5,24322E-05;1,15840E-04;1,51734E-03;2,57293E-03;1,37357E-03;1,05432E-04;2,00683E-03;1,07472E-03;7,66937E-04;3,12102E-04;1,01814E-03;1,11465E-04;5,07740E-03;2,59959E-03;1,71222E-03;4,95696E-03;5,84134E-03;5,74918E-03;2,51218E-07;2,32976E-05;0,00000E+00;1,15196E-06;2,89703E-05;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;1,47450E-04;0,00000E+00;6,30195E-05;0,00000E+00;1,31229E-04;4,59301E-04;4,03325E-06;0,00000E+00;0,00000E+00;1,00083E-04;8,35215E-05;2,70158E-05;3,35383E-06;0,00000E+00;0,00000E+00;1,23415E-04;2,53600E-05;4,03325E-06;1,66053E-04;2,13505E-04;1,55475E-04;7,94199E-05;1,01119E-04;1,95393E-04;1,85135E-05;2,61937E-04;3,48239E-05;2,74558E-04;8,20181E-05;6,56145E-05;1,04201E-04
848;1,56763E-04;1,76166E-04;4,13320E-04;1,30958E-03;8,06584E-04;1,33698E-03;2,09894E-03;1,06988E-03;1,83519E-03;1,17607E-03;2,12955E-03;3,25786E-03;1,79441E-03;1,87121E-03;1,38247E-03;3,90021E-03;3,67398E-03;2,82496E-03;3,61813E-03;3,97841E-03;1,44772E-06;2,90908E-05;7,94995E-05;5,82321E-05;1,66951E-04;3,60045E-05;2,08430E-05;0,00000E+00;0,00000E+00;6,43669E-05;0,00000E+00;4,20305E-04;0,00000E+00;0,00000E+00;2,77907E-05;2,32429E-05;0,00000E+00;3,26335E-05;1,13824E-04;1,76875E-04;1,55836E-05;1,93275E-05;2,18284E-05;0,00000E+00;0,00000E+00;1,51969E-04;6,84027E-05;1,16214E-05;2,07292E-04;1,22921E-04;9,13028E-05;2,40620E-04;8,02939E-05;1,64674E-04;1,20057E-04;1,16214E-05;1,46153E-04;1,94535E-04;1,73692E-04;1,90365E-04
849;1,34667E-04;4,28733E-04;2,97721E-04;1,21449E-03;4,19857E-05;1,05429E-03;1,30443E-03;5,59778E-04;1,79833E-03;2,50780E-03;4,89237E-03;3,11938E-03;2,29658E-03;1,18744E-03;4,09704E-03;1,41009E-03;6,00151E-04;1,02850E-03;3,62837E-03;3,34845E-03;0,00000E+00;0,00000E+00;7,68201E-05;1,04209E-04;0,00000E+00;3,47910E-05;2,01405E-05;1,06721E-04;1,93520E-04;1,97630E-04;0,00000E+00;2,89960E-04;0,00000E+00;0,00000E+00;3,12311E-04;4,75761E-04;0,00000E+00;3,15336E-05;4,07729E-04;1,70914E-04;1,09126E-05;7,37285E-05;2,10927E-05;1,04806E-05;0,00000E+00;8,04148E-05;7,93199E-05;7,73112E-05;6,51069E-05;3,59274E-04;2,85664E-04;2,33979E-04;6,87426E-05;2,74415E-04;2,98948E-04;0,00000E+00;3,35517E-04;3,42601E-04;2,39202E-04;1,67468E-04
850;2,25078E-04;5,87809E-05;3,64375E-04;4,66132E-04;0,00000E+00;6,89881E-04;7,11135E-04;1,53411E-03;8,48994E-04;2,25397E-03;1,90712E-03;2,29765E-03;3,51949E-03;4,82918E-03;3,56871E-03;2,04312E-03;2,49291E-03;4,74134E-03;2,20980E-03;2,56170E-03;0,00000E+00;8,41167E-05;0,00000E+00;8,09386E-06;0,00000E+00;0,00000E+00;0,00000E+00;1,58918E-05;9,19028E-05;5,17990E-04;7,62334E-05;4,21841E-04;5,61836E-04;0,00000E+00;4,25073E-05;7,08456E-05;0,00000E+00;0,00000E+00;6,07148E-05;4,27746E-05;3,83848E-05;5,92440E-05;4,14767E-05;3,11709E-05;1,80587E-05;1,11364E-05;4,73180E-05;2,80342E-04;6,19713E-06;2,90611E-04;2,94006E-05;5,34184E-05;2,91147E-04;1,02633E-04;8,60426E-05;1,68018E-04;1,06172E-04;3,25458E-04;4,13871E-04;6,20807E-04
851;2,09046E-04;1,91955E-05;3,66612E-04;2,22346E-04;1,56049E-03;4,63714E-04;1,65336E-04;1,63463E-03;2,17534E-03;1,27584E-03;3,24908E-03;1,92093E-03;2,61443E-03;2,56506E-03;4,86789E-03;7,38122E-04;1,71004E-03;0,00000E+00;3,19300E-03;3,07136E-03;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;1,66668E-04;0,00000E+00;3,17955E-06;5,65770E-05;0,00000E+00;2,20129E-05;1,24379E-04;1,19574E-04;0,00000E+00;2,16566E-04;8,26682E-05;0,00000E+00;8,26682E-05;2,48852E-04;0,00000E+00;3,93814E-05;1,41926E-05;7,25016E-05;8,83109E-05;2,98847E-05;1,05299E-04;1,30585E-04;6,96106E-05;2,18371E-04;0,00000E+00;8,85117E-05;4,39832E-05;9,36814E-06;6,01049E-05;2,55909E-04;2,84556E-04;6,95213E-05;2,80586E-04;1,08283E-04;5,72319E-05;4,88471E-04
852;6,73472E-05;7,36435E-05;1,90088E-04;1,49524E-03;5,93709E-04;1,04568E-03;1,30255E-03;1,23528E-03;2,14371E-03;1,84303E-03;7,24228E-04;1,96785E-03;2,86368E-03;1,17687E-03;2,84936E-03;4,17162E-03;1,08634E-03;0,00000E+00;2,24187E-03;5,10556E-03;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;5,88221E-05;0,00000E+00;1,05605E-05;1,30288E-04;0,00000E+00;7,31132E-05;3,35405E-04;5,28151E-04;0,00000E+00;0,00000E+00;3,89221E-04;0,00000E+00;2,74572E-04;2,23213E-04;1,20312E-04;0,00000E+00;0,00000E+00;1,23813E-06;3,86431E-05;9,92583E-05;6,74806E-05;1,72459E-04;0,00000E+00;3,16814E-05;0,00000E+00;1,33997E-04;1,63077E-04;4,92115E-05;2,57683E-04;2,19788E-04;9,32548E-05;3,43312E-04;3,45904E-04;1,63784E-05;4,35765E-04;4,60773E-04
853;6,79397E-05;2,15541E-04;2,92606E-04;6,51071E-04;5,32121E-04;1,02233E-03;1,31393E-03;1,96717E-03;1,47066E-03;2,51136E-03;3,87761E-03;2,48521E-03;2,74032E-03;3,30539E-03;9,91869E-04;2,20705E-03;2,94934E-03;1,76435E-03;1,96623E-03;6,76495E-03;0,00000E+00;0,00000E+00;0,00000E+00;2,27926E-05;5,93868E-05;0,00000E+00;0,00000E+00;0,00000E+00;3,49569E-04;1,84163E-05;0,00000E+00;6,28833E-04;0,00000E+00;0,00000E+00;7,43522E-04;5,58611E-04;5,32010E-05;0,00000E+00;1,47520E-04;2,03161E-04;0,00000E+00;8,47840E-07;1,51017E-05;0,00000E+00;1,12920E-04;4,23122E-05;4,65509E-05;9,97520E-05;0,00000E+00;8,80845E-05;1,40425E-04;1,23920E-05;3,97527E-05;3,15068E-04;1,92015E-04;1,38756E-04;2,95482E-04;5,03325E-04;3,27837E-04;3,63422E-04
854;5,71067E-05;3,65711E-04;4,18782E-04;2,82439E-04;1,63324E-03;3,37411E-05;3,37411E-05;1,89994E-03;3,57806E-05;1,96951E-03;3,00198E-03;6,83823E-05;6,99674E-04;2,14782E-03;2,85900E-03;8,60373E-04;9,10105E-04;6,87241E-04;2,71695E-03;1,25730E-03;0,00000E+00;3,59661E-05;0,00000E+00;5,37262E-05;8,07860E-07;1,43599E-04;1,29312E-04;2,48630E-04;1,47802E-05;7,78664E-07;0,00000E+00;2,03482E-05;3,90142E-04;7,38928E-05;2,81176E-05;5,77815E-04;7,41178E-04;4,77232E-04;4,09852E-04;8,58988E-06;0,00000E+00;3,35155E-05;4,14569E-06;0,00000E+00;2,82062E-06;0,00000E+00;1,58991E-04;3,19275E-05;1,72365E-04;2,93594E-04;1,33217E-04;4,08218E-05;2,91008E-04;2,23823E-04;2,15783E-04;1,95979E-05;3,98060E-04;7,62266E-05;1,54534E-04;1,04175E-04
855;2,48907E-04;3,19202E-04;5,08731E-04;6,42020E-04;1,21294E-03;1,61709E-03;1,14088E-03;1,83516E-03;1,28594E-03;2,40347E-03;0,00000E+00;3,12314E-03;2,13927E-03;5,91472E-03;2,55020E-03;2,37999E-03;1,27543E-03;4,51926E-03;3,39436E-03;1,27477E-03;5,43272E-06;0,00000E+00;0,00000E+00;0,00000E+00;6,52067E-06;6,27780E-05;1,56227E-04;2,07829E-04;7,50028E-05;0,00000E+00;1,97870E-04;0,00000E+00;0,00000E+00;0,00000E+00;7,26246E-05;0,00000E+00;8,72212E-05;3,92541E-04;0,00000E+00;1,61778E-04;0,00000E+00;4,80380E-06;7,50332E-05;0,00000E+00;0,00000E+00;1,62214E-04;7,99528E-05;2,76200E-04;8,47730E-06;0,00000E+00;1,75298E-04;1,82032E-04;1,33777E-04;1,91763E-04;6,75926E-05;2,86139E-04;2,46207E-04;1,81562E-05;4,16051E-04;4,94194E-04
856;9,45024E-05;2,90112E-04;3,05976E-04;6,19780E-04;7,15488E-04;8,43220E-04;8,35190E-04;7,76287E-04;1,31580E-03;8,27249E-04;1,39015E-03;3,28785E-03;1,04469E-04;3,68106E-03;2,93992E-03;2,54424E-03;1,48969E-03;2,32790E-03;2,86257E-03;4,76520E-03;0,00000E+00;0,00000E+00;4,09955E-05;0,00000E+00;1,35760E-05;0,00000E+00;2,10136E-04;1,27190E-04;1,18276E-04;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;2,28590E-04;1,93466E-05;0,00000E+00;3,59296E-04;9,47433E-05;4,84580E-04;0,00000E+00;1,00015E-05;6,51254E-06;0,00000E+00;0,00000E+00;1,19963E-04;4,83665E-05;1,35426E-04;1,07180E-04;0,00000E+00;1,32115E-04;8,55035E-05;1,11652E-04;4,47445E-04;2,33935E-04;2,77180E-04;1,83123E-04;8,61674E-05;2,18471E-04;3,64016E-04
857;6,66385E-05;2,19080E-04;6,91398E-05;8,58403E-04;6,77279E-04;2,24704E-04;1,31306E-03;7,39138E-04;2,05795E-03;2,73351E-03;2,42173E-03;1,11910E-03;4,58368E-03;4,77696E-04;2,57846E-03;3,33579E-03;5,92766E-03;1,71915E-03;2,77652E-03;2,22423E-03;0,00000E+00;1,64750E-05;1,83134E-05;0,00000E+00;1,48915E-04;0,00000E+00;4,32124E-05;0,00000E+00;0,00000E+00;0,00000E+00;1,11982E-04;0,00000E+00;1,56373E-04;0,00000E+00;3,45699E-05;8,64248E-06;3,85022E-04;2,55079E-04;2,96143E-04;6,60067E-05;0,00000E+00;0,00000E+00;2,90927E-06;0,00000E+00;0,00000E+00;5,89815E-05;2,16062E-05;6,04974E-05;7,37866E-05;0,00000E+00;2,68994E-05;1,14551E-04;0,00000E+00;1,73595E-04;3,14044E-04;4,45520E-04;1,57991E-04;2,88160E-04;7,47225E-04;6,42983E-04
858;1,95185E-04;6,21570E-05;6,35545E-04;2,75044E-04;1,05619E-03;7,06715E-04;1,49791E-03;9,11366E-04;5,82314E-04;1,09322E-04;3,67947E-03;1,01452E-03;5,24492E-03;1,26986E-04;0,00000E+00;1,71058E-03;4,13063E-03;3,75242E-04;1,09615E-03;1,92590E-03;0,00000E+00;4,56423E-07;1,08902E-04;5,03757E-05;5,89363E-07;0,00000E+00;1,28482E-04;0,00000E+00;2,06748E-04;2,54149E-05;5,82951E-04;6,77643E-04;0,00000E+00;1,38025E-04;3,91708E-04;7,34185E-05;5,50639E-04;4,31062E-04;4,49428E-05;0,00000E+00;1,07728E-04;3,33004E-05;4,11908E-06;2,69556E-05;2,26520E-04;8,20984E-05;1,32799E-05;7,18844E-05;2,46184E-04;1,04380E-04;2,74505E-05;3,62630E-06;7,07536E-05;4,14284E-04;1,43748E-05;4,32823E-04;3,30383E-04;1,18333E-04;2,38610E-04;0,00000E+00
859;4,59415E-05;3,10983E-04;6,80780E-04;3,16304E-04;7,13844E-04;1,03448E-03;9,13149E-04;1,06225E-03;2,41522E-03;3,16531E-04;7,07871E-04;1,26671E-03;3,19426E-03;2,12558E-03;6,00019E-04;6,83949E-03;1,17652E-03;3,92761E-03;2,72363E-03;2,95110E-03;0,00000E+00;7,40031E-06;0,00000E+00;1,36789E-04;9,55577E-06;0,00000E+00;0,00000E+00;3,38204E-05;0,00000E+00;1,41961E-04;1,82422E-05;2,38647E-04;0,00000E+00;5,36752E-04;4,95600E-04;8,44320E-05;0,00000E+00;0,00000E+00;8,86022E-05;0,00000E+00;2,44115E-05;0,00000E+00;0,00000E+00;1,23997E-05;6,71084E-05;1,54434E-04;1,02703E-04;2,96846E-04;1,75847E-05;0,00000E+00;2,60096E-04;5,87958E-05;2,66573E-04;1,11029E-05;3,28159E-04;1,72946E-04;0,00000E+00;2,23498E-04;1,20617E-05;0,00000E+00
860;7,61661E-05;2,95542E-05;8,73053E-04;1,27716E-03;1,23896E-03;8,90347E-04;1,31285E-03;1,28200E-03;1,46852E-03;3,25612E-04;3,60775E-04;4,59555E-03;2,79654E-03;1,59378E-03;9,37042E-04;3,88859E-03;2,50597E-03;4,79106E-03;3,52295E-03;2,43037E-03;0,00000E+00;0,00000E+00;8,16608E-05;1,94240E-05;0,00000E+00;6,85280E-05;0,00000E+00;5,84669E-05;0,00000E+00;1,92054E-04;2,46791E-05;2,13262E-04;0,00000E+00;1,14225E-04;3,11895E-04;1,82232E-04;0,00000E+00;0,00000E+00;2,58634E-04;0,00000E+00;7,99941E-07;5,99783E-05;1,78056E-05;1,67751E-05;2,63078E-05;1,24269E-04;1,33962E-04;1,06310E-04;7,00585E-05;1,00267E-04;3,60556E-05;8,34894E-06;2,19959E-04;9,45963E-05;1,28644E-04;1,13345E-05;2,72029E-04;3,03736E-04;5,03214E-05;9,06762E-05
861;1,74212E-05;3,41419E-04;5,84523E-04;3,42172E-04;1,99743E-04;3,27353E-04;1,44994E-03;8,11839E-04;4,29746E-04;1,23278E-03;3,12583E-03;2,57697E-03;9,45500E-04;6,26909E-03;2,97406E-03;1,91163E-03;5,23876E-03;3,77650E-03;4,17267E-04;2,55083E-03;0,00000E+00;5,55146E-05;2,09189E-05;4,97579E-06;1,07526E-04;1,75547E-05;0,00000E+00;1,15189E-04;0,00000E+00;1,61218E-04;3,77339E-04;4,77556E-05;0,00000E+00;2,32864E-04;4,64566E-05;1,74212E-05;9,97987E-05;2,73442E-04;5,65005E-04;5,08140E-04;2,60305E-05;1,53645E-05;3,81559E-05;5,37403E-05;8,34278E-05;1,67665E-04;2,38007E-04;5,21392E-05;2,93145E-04;9,92552E-05;7,10349E-05;8,79017E-05;3,65915E-05;2,32459E-04;1,74840E-04;6,94360E-05;3,52448E-04;1,46255E-04;4,19768E-05;5,64945E-05
862;7,16157E-06;4,36690E-04;5,25192E-04;2,69999E-04;8,12060E-04;4,18787E-04;2,75556E-04;7,94217E-05;2,15090E-03;6,24123E-04;3,87555E-03;4,48621E-04;5,27789E-05;2,06219E-03;3,15172E-03;2,33174E-03;3,80770E-03;1,34211E-03;1,53815E-03;3,23655E-03;0,00000E+00;7,48861E-05;1,81024E-04;0,00000E+00;1,71469E-06;0,00000E+00;2,38719E-06;7,22904E-05;0,00000E+00;1,86761E-04;2,60469E-04;7,91445E-04;6,06203E-05;2,30539E-04;4,45730E-04;0,00000E+00;3,44445E-04;1,01117E-03;6,74720E-04;2,19224E-04;2,55249E-05;7,29071E-05;0,00000E+00;5,61945E-05;2,65129E-05;7,97686E-05;0,00000E+00;1,42552E-04;2,56651E-04;2,56428E-05;1,38932E-04;0,00000E+00;2,32351E-04;1,72481E-04;2,06872E-04;3,33360E-04;3,34207E-05;2,27640E-04;6,59898E-05;1,89445E-04
863;7,41379E-05;0,00000E+00;5,06336E-04;3,47464E-04;6,06171E-04;7,75414E-04;1,84525E-04;6,51657E-04;8,63847E-04;1,46005E-03;3,00099E-03;4,53088E-03;1,11300E-03;1,97911E-03;1,80103E-03;3,81860E-03;1,27490E-03;3,31868E-03;3,07790E-03;1,01992E-03;0,00000E+00;6,28776E-05;6,55533E-05;0,00000E+00;1,95916E-05;0,00000E+00;1,18984E-05;3,60316E-04;0,00000E+00;1,30789E-04;0,00000E+00;5,01598E-04;8,11882E-05;3,49640E-04;3,33156E-04;2,30656E-04;0,00000E+00;0,00000E+00;0,00000E+00;1,95736E-05;0,00000E+00;5,81214E-06;0,00000E+00;2,79585E-05;1,56939E-04;1,12950E-04;0,00000E+00;6,22395E-05;1,17427E-04;2,00683E-04;9,87558E-05;0,00000E+00;3,46756E-04;0,00000E+00;6,10293E-04;2,63781E-04;1,66578E-04;3,51834E-04;1,48276E-04;0,00000E+00
864;5,26531E-05;1,26105E-04;1,03464E-03;6,06436E-04;1,23009E-04;9,40655E-04;7,33160E-04;1,39897E-03;1,42591E-03;6,36112E-04;3,40009E-03;3,85028E-03;7,31165E-04;2,03386E-03;3,98311E-03;4,43139E-03;4,41607E-03;2,24172E-03;2,97097E-03;3,90808E-03;0,00000E+00;0,00000E+00;0,00000E+00;5,22022E-05;4,70107E-05;2,70617E-04;0,00000E+00;0,00000E+00;6,53568E-05;8,17051E-05;0,00000E+00;4,10534E-04;6,98429E-05;1,98424E-04;3,39431E-04;7,46735E-04;7,83302E-05;0,00000E+00;0,00000E+00;3,82432E-04;5,52820E-06;4,99994E-06;5,85953E-06;0,00000E+00;1,28903E-04;4,65519E-05;1,24023E-04;3,30706E-05;4,19733E-04;6,26891E-05;6,32073E-05;9,61625E-05;1,02828E-04;7,62687E-05;4,03133E-04;5,62059E-04;2,61101E-05;3,73887E-04;6,61412E-05;1,69715E-04
