x;0,3388;0,3395;0,3396;0,3394;0,3394;0,3394;0,3394;0,3392;0,3392;0,3390;0,3389;0,3388;0,3387;0,3389;0,3385;0,3386;0,3385;0,3385;0,3382;0,3382;0,6736;0,6736;0,6741;0,6743;0,6742;0,6738;0,6742;0,6740;0,6743;0,6744;0,6752;0,6752;0,6757;0,6754;0,6755;0,6757;0,6758;0,6760;0,6761;0,6762;0,7108;0,6213;0,6766;0,6352;0,6470;0,6740;0,7078;0,6673;0,6743;0,6735;0,6698;0,6714;0,6863;0,7066;0,6802;0,6751;0,6562;0,6785;0,6986;0,6673
y;0,3718;0,3708;0,3704;0,3698;0,3698;0,3693;0,3691;0,3688;0,3684;0,3682;0,3680;0,3677;0,3675;0,3674;0,3672;0,3672;0,3669;0,3668;0,3665;0,3662;0,3253;0,3253;0,3253;0,3253;0,3251;0,3251;0,3250;0,3248;0,3248;0,3246;0,3242;0,3240;0,3236;0,3237;0,3236;0,3234;0,3233;0,3231;0,3230;0,3228;0,2806;0,2539;0,2680;0,2560;0,2598;0,2567;0,2719;0,2844;0,2577;0,2820;0,2872;0,2771;0,2748;0,2801;0,2682;0,2841;0,2703;0,2724;0,2789;0,2684
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
818;0,00000E+00;1,46032E-04;3,48449E-04;1,66927E-04;5,30240E-05;8,62574E-04;1,23559E-04;2,65829E-04;1,56631E-03;5,97446E-04;5,20588E-04;1,09105E-03;1,12896E-04;1,21083E-03;3,66691E-04;7,70529E-04;0,00000E+00;1,35669E-03;2,05156E-03;1,94217E-03;3,19343E-04;2,74764E-05;2,65244E-04;0,00000E+00;1,73072E-04;0,00000E+00;5,12890E-04;5,50378E-04;0,00000E+00;0,00000E+00;8,05970E-04;1,87094E-03;3,66350E-04;9,65394E-04;1,04748E-03;1,12957E-03;1,21166E-03;1,29374E-03;1,37583E-03;1,45792E-03;0,00000E+00;4,68925E-05;1,67513E-04;7,27800E-05;1,77399E-04;1,93709E-04;2,35847E-04;7,67020E-05;3,93976E-04;1,78987E-04;2,02200E-04;4,77648E-04;5,34111E-04;5,32109E-04;3,91154E-04;6,23039E-04;8,07213E-04;7,79318E-04;4,03604E-04;8,12034E-04
819;3,99904E-06;9,09679E-05;2,88872E-04;0,00000E+00;3,70109E-04;4,94811E-04;6,96838E-06;2,37884E-04;6,15257E-04;1,45834E-04;1,27073E-04;2,15656E-04;1,31871E-03;2,18390E-03;5,37380E-05;1,44698E-03;1,41626E-03;1,88083E-04;6,29448E-04;3,54257E-03;3,37351E-04;6,70687E-06;1,33324E-04;0,00000E+00;3,72141E-04;0,00000E+00;3,14724E-04;1,34345E-04;6,29448E-04;0,00000E+00;0,00000E+00;4,03035E-04;0,00000E+00;1,80882E-04;1,80918E-04;1,80955E-04;1,80991E-04;1,81027E-04;1,81064E-04;1,81100E-04;7,09507E-05;8,62179E-05;1,99482E-04;0,00000E+00;1,57987E-05;1,97870E-04;1,38287E-04;2,67492E-04;3,10777E-04;1,04506E-04;1,49641E-04;4,52400E-04;4,55775E-04;3,59026E-04;3,95495E-04;1,55703E-04;7,46602E-04;4,32710E-04;2,18522E-04;3,79489E-04
820;3,32101E-06;1,89265E-04;4,49215E-04;4,31097E-05;0,00000E+00;1,75127E-05;4,17131E-05;1,45884E-04;1,25780E-03;1,43749E-03;1,90167E-04;7,01149E-04;2,47441E-04;3,60748E-03;9,93180E-04;2,14720E-03;9,93180E-04;2,41259E-04;0,00000E+00;2,01049E-04;6,36796E-05;7,00073E-04;0,00000E+00;7,04236E-05;0,00000E+00;2,48295E-03;1,00524E-04;2,15189E-03;4,96590E-04;0,00000E+00;8,27650E-04;0,00000E+00;1,32424E-03;8,93611E-04;9,25711E-04;9,57812E-04;9,89913E-04;1,02201E-03;1,05411E-03;1,08621E-03;0,00000E+00;3,68283E-05;5,49049E-05;2,09804E-05;5,67430E-05;2,18426E-04;2,75457E-04;3,05284E-04;3,09758E-04;2,48675E-04;4,55641E-04;3,14572E-04;6,46478E-04;9,23855E-05;5,96723E-04;3,20615E-04;4,68096E-04;5,92524E-04;7,29907E-04;3,13006E-04
821;4,29615E-05;1,82345E-04;0,00000E+00;2,82784E-04;1,22758E-04;1,33347E-04;3,17616E-04;8,64633E-04;2,70068E-04;1,22758E-04;1,44799E-03;8,98556E-04;1,91888E-03;2,74065E-03;1,76416E-03;9,53269E-04;1,35704E-04;1,70131E-03;7,46374E-04;2,00581E-03;3,98910E-04;5,09772E-04;7,36549E-05;4,17390E-04;0,00000E+00;0,00000E+00;1,13861E-03;0,00000E+00;9,49930E-04;4,74965E-04;1,22134E-03;0,00000E+00;2,03556E-04;5,85477E-04;6,11974E-04;6,38471E-04;6,64968E-04;6,91466E-04;7,17963E-04;7,44460E-04;1,55392E-05;5,42861E-05;3,98183E-05;1,29187E-04;1,43719E-04;2,92945E-04;1,49906E-04;1,61677E-04;1,10583E-04;2,07343E-04;3,81305E-04;4,23227E-04;0,00000E+00;8,33131E-05;7,11427E-04;5,28260E-04;4,29884E-04;2,80978E-04;4,27867E-04;4,99177E-04
822;4,82173E-05;7,04519E-05;1,04939E-05;2,30971E-04;6,12619E-04;5,36512E-04;5,85940E-04;2,45511E-04;2,85783E-04;1,29901E-04;3,39571E-04;1,95337E-03;5,38150E-04;0,00000E+00;1,86681E-03;2,43611E-03;1,30366E-03;1,09924E-03;7,89804E-04;2,83370E-03;5,94850E-05;2,67497E-04;6,65597E-04;0,00000E+00;0,00000E+00;0,00000E+00;9,22420E-04;0,00000E+00;1,00521E-03;5,02603E-04;1,29241E-03;0,00000E+00;2,15401E-04;5,65056E-04;5,86840E-04;6,08623E-04;6,30407E-04;6,52191E-04;6,73974E-04;6,95758E-04;1,81039E-05;7,43036E-05;1,19091E-04;1,23920E-04;1,09422E-04;1,18115E-04;3,84829E-05;3,20130E-04;1,21217E-04;3,09291E-04;3,64256E-04;2,28854E-04;2,44897E-05;8,81610E-05;2,41054E-04;6,56824E-04;6,68270E-04;5,24641E-04;8,43960E-04;4,93809E-04
823;4,87107E-06;1,18136E-04;1,51013E-04;7,03277E-04;2,18776E-04;6,41829E-04;1,08713E-03;3,49194E-04;1,78615E-04;5,35844E-04;0,00000E+00;3,05425E-04;5,18564E-04;1,15180E-03;0,00000E+00;8,32237E-04;2,39596E-04;3,95220E-03;0,00000E+00;4,07313E-04;7,58888E-06;4,78451E-05;1,21374E-04;0,00000E+00;0,00000E+00;0,00000E+00;7,18788E-05;1,64543E-03;1,64543E-04;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;1,29722E-04;1,21934E-04;1,14146E-04;1,06359E-04;9,85709E-05;9,07832E-05;8,29955E-05;2,62500E-05;6,83408E-05;1,58944E-05;9,84802E-06;1,77674E-04;2,15181E-04;0,00000E+00;2,61035E-04;1,12304E-04;5,36418E-04;9,85511E-05;1,66472E-04;2,65581E-04;4,40806E-04;4,16370E-04;5,26509E-04;5,84009E-04;4,18650E-04;8,88397E-04;4,29566E-04
824;3,38075E-06;1,31281E-05;1,91239E-04;5,71714E-04;7,05586E-04;5,71693E-04;3,40426E-04;1,02042E-03;5,25126E-05;7,38700E-04;0,00000E+00;0,00000E+00;1,59166E-03;2,07093E-03;0,00000E+00;3,07436E-03;3,05017E-03;0,00000E+00;2,01732E-03;1,31263E-03;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;2,62526E-03;0,00000E+00;1,31263E-03;0,00000E+00;2,60830E-04;0,00000E+00;4,59567E-04;4,83755E-05;2,58715E-04;2,33570E-04;2,08424E-04;1,83278E-04;1,58132E-04;1,32986E-04;1,07840E-04;8,65529E-07;1,36993E-05;4,32001E-06;7,45635E-06;5,32799E-05;6,25544E-05;6,47013E-05;1,30550E-05;3,42565E-04;7,42129E-05;3,74200E-04;1,62975E-04;1,02125E-05;7,91420E-04;3,85061E-04;4,71847E-04;4,99418E-04;1,96117E-04;5,17805E-04;5,08958E-04
825;1,62527E-05;6,31123E-05;1,15665E-04;9,73202E-05;2,52449E-04;0,00000E+00;0,00000E+00;1,57286E-03;3,31279E-04;5,72925E-04;1,87332E-04;1,02857E-04;1,03587E-03;1,27908E-03;0,00000E+00;1,81593E-03;4,65122E-04;0,00000E+00;9,58751E-04;3,63095E-04;0,00000E+00;0,00000E+00;0,00000E+00;1,90778E-04;0,00000E+00;0,00000E+00;5,80952E-04;0,00000E+00;0,00000E+00;4,65122E-04;7,98809E-04;2,20933E-03;9,58751E-04;1,37022E-03;1,50359E-03;1,63695E-03;1,77031E-03;1,90367E-03;2,03703E-03;2,17039E-03;1,19567E-05;6,97557E-05;3,92966E-05;3,58457E-05;7,49205E-05;1,04092E-04;1,10770E-04;1,65648E-04;1,67085E-04;1,51090E-04;2,89163E-04;3,03713E-04;8,74218E-05;2,19013E-04;4,98448E-04;6,53883E-04;5,61074E-04;2,59945E-04;4,89586E-04;6,01049E-04
826;0,00000E+00;7,13907E-05;2,14014E-04;2,53948E-04;0,00000E+00;2,11520E-04;6,92747E-04;4,52818E-04;7,39000E-05;1,47315E-03;2,27819E-04;8,41630E-04;3,68904E-04;4,85659E-04;1,09273E-03;1,15733E-03;1,82122E-03;7,28489E-04;1,16644E-03;2,40444E-03;0,00000E+00;3,03068E-05;0,00000E+00;7,10464E-04;1,90901E-04;0,00000E+00;7,87453E-04;1,45698E-03;0,00000E+00;6,07074E-04;2,08442E-03;0,00000E+00;1,65210E-03;1,33390E-03;1,43098E-03;1,52805E-03;1,62513E-03;1,72220E-03;1,81928E-03;1,91635E-03;3,85900E-05;5,97155E-05;1,73699E-05;9,98093E-05;1,62590E-04;8,97939E-05;6,13558E-05;1,70177E-04;3,53337E-04;3,94255E-04;2,98898E-04;1,39290E-04;3,59296E-05;1,04114E-04;2,55841E-04;6,36918E-04;3,04304E-04;1,88367E-04;6,09969E-04;2,07781E-04
827;2,17776E-06;1,04547E-04;1,97135E-04;5,54545E-04;0,00000E+00;3,41413E-05;7,78555E-04;0,00000E+00;0,00000E+00;4,80266E-04;8,42579E-06;2,82119E-04;1,25057E-03;5,92559E-04;1,76377E-04;0,00000E+00;3,37898E-03;1,17585E-04;3,50618E-03;1,19011E-03;0,00000E+00;4,89180E-06;4,34109E-04;3,85980E-04;3,08132E-05;0,00000E+00;2,78143E-03;2,29185E-03;2,39945E-03;9,79874E-05;2,15572E-04;0,00000E+00;1,01373E-03;8,93149E-04;8,95496E-04;8,97844E-04;9,00191E-04;9,02539E-04;9,04886E-04;9,07234E-04;5,04916E-06;4,44520E-05;7,87133E-05;1,62872E-04;1,60809E-04;8,35768E-05;1,67975E-04;2,31600E-04;8,89537E-05;3,19844E-04;7,48763E-05;7,17176E-04;1,62818E-04;6,25323E-04;8,31086E-05;6,24507E-04;6,67945E-04;8,58403E-04;2,37751E-04;7,05784E-04
828;1,07307E-05;1,83622E-04;1,01553E-04;3,30414E-04;1,33615E-04;1,76815E-04;7,58450E-04;7,85550E-04;0,00000E+00;5,87592E-05;1,55000E-03;5,36683E-04;8,78380E-04;2,07601E-04;0,00000E+00;1,77944E-04;3,26230E-04;1,83150E-03;5,93145E-05;6,49560E-04;1,87871E-05;2,96114E-05;2,14624E-05;1,10059E-04;8,51089E-04;5,93145E-05;0,00000E+00;6,49560E-04;3,24780E-04;0,00000E+00;0,00000E+00;8,43057E-04;1,13673E-03;7,11600E-04;7,63377E-04;8,15155E-04;8,66932E-04;9,18710E-04;9,70488E-04;1,02227E-03;5,88573E-05;8,26074E-06;4,03908E-05;1,42685E-04;5,28213E-05;4,21039E-05;2,64641E-04;4,38240E-05;1,31973E-04;8,03527E-05;3,06065E-04;6,07909E-04;6,26090E-05;2,17681E-04;3,93723E-04;2,82833E-04;2,99617E-04;3,36072E-04;9,98220E-05;9,58233E-04
829;3,30746E-05;7,16857E-06;1,65885E-04;6,82673E-05;1,04437E-04;1,72570E-05;5,90037E-04;1,43755E-04;4,30114E-04;6,59509E-04;1,49391E-03;2,99314E-04;4,17938E-04;7,92208E-04;2,37737E-04;7,58282E-04;1,24490E-03;7,92208E-04;2,36598E-03;7,92458E-05;7,16919E-05;2,51464E-04;8,19008E-05;1,48658E-04;0,00000E+00;2,26345E-04;0,00000E+00;0,00000E+00;4,75475E-04;0,00000E+00;0,00000E+00;1,99204E-03;0,00000E+00;6,70005E-04;7,30081E-04;7,90157E-04;8,50233E-04;9,10310E-04;9,70386E-04;1,03046E-03;7,28954E-06;3,15231E-05;9,12523E-05;9,65286E-05;6,14256E-05;1,86270E-04;1,31461E-04;6,41579E-05;2,06421E-04;1,94514E-04;4,22878E-04;3,74737E-04;3,14200E-04;1,38960E-04;1,82529E-04;3,05607E-04;1,77543E-04;5,04006E-04;3,71989E-04;2,04878E-04
830;0,00000E+00;5,75710E-06;9,21136E-05;3,53790E-04;5,78785E-05;3,22832E-04;2,14571E-04;6,61410E-04;1,74558E-03;1,36975E-03;3,00989E-04;6,05765E-04;1,71715E-03;6,44923E-04;5,77881E-04;6,36425E-05;2,57969E-03;0,00000E+00;2,75022E-03;3,93318E-03;1,42990E-04;1,11202E-04;0,00000E+00;0,00000E+00;8,11213E-04;0,00000E+00;0,00000E+00;5,15938E-04;1,54272E-03;6,44923E-04;1,93477E-03;5,09140E-04;0,00000E+00;9,89188E-04;1,05571E-03;1,12223E-03;1,18874E-03;1,25526E-03;1,32178E-03;1,38830E-03;0,00000E+00;1,05669E-05;1,29906E-05;3,73493E-05;5,83397E-06;7,11152E-05;1,63884E-04;8,63343E-05;2,18780E-04;1,63351E-04;2,13628E-04;1,96971E-04;1,14919E-04;4,31933E-05;2,24772E-04;7,26092E-05;6,69547E-04;5,62476E-04;1,85429E-04;3,23311E-04
831;6,81548E-06;0,00000E+00;2,42604E-04;3,35984E-05;2,51988E-06;4,61648E-04;4,63692E-04;9,23852E-04;4,74664E-04;2,16093E-03;7,68706E-04;7,99175E-04;4,39339E-04;7,84811E-04;1,29333E-03;1,25155E-03;4,57355E-04;0,00000E+00;8,26596E-04;3,99370E-03;1,54404E-05;1,33887E-04;1,94083E-04;0,00000E+00;8,75971E-05;0,00000E+00;3,57585E-04;5,57125E-05;1,25353E-04;6,96407E-05;2,08922E-04;2,68189E-03;0,00000E+00;9,30958E-04;1,01825E-03;1,10555E-03;1,19284E-03;1,28013E-03;1,36743E-03;1,45472E-03;0,00000E+00;6,55893E-05;0,00000E+00;1,00370E-04;2,48903E-05;1,90705E-04;3,26891E-04;2,93262E-04;2,73931E-04;1,47028E-04;2,15296E-04;2,85030E-04;5,88069E-06;1,04452E-04;8,44237E-06;6,11949E-04;5,51724E-04;4,87186E-05;1,60932E-04;5,07970E-04
832;7,33404E-05;3,12130E-05;3,60984E-04;8,45895E-05;2,45582E-04;0,00000E+00;5,66028E-04;8,54728E-04;6,62458E-04;1,30684E-04;1,76541E-04;2,55456E-03;1,40586E-03;2,52478E-03;6,31195E-04;2,05138E-03;1,44467E-04;1,33074E-03;2,12362E-03;2,86316E-03;3,99845E-04;0,00000E+00;4,34066E-04;0,00000E+00;1,87624E-03;0,00000E+00;0,00000E+00;3,61166E-04;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;5,19491E-05;5,32585E-06;2,01310E-05;1,28996E-04;4,71211E-05;1,15963E-04;6,84947E-05;1,27755E-04;1,38965E-04;2,72925E-04;3,80587E-04;5,66155E-04;2,16532E-04;3,22140E-04;0,00000E+00;7,30480E-04;5,19904E-04;2,48097E-04;5,62074E-04;6,66349E-04
833;2,74300E-05;2,92920E-05;2,22974E-04;9,28398E-05;4,97031E-04;2,64004E-04;5,60815E-04;1,30535E-04;4,30059E-04;3,90560E-04;3,24848E-04;5,09603E-04;3,32109E-04;9,52542E-04;0,00000E+00;1,21233E-03;4,31749E-04;1,87884E-03;5,62253E-04;2,09839E-03;0,00000E+00;0,00000E+00;2,73392E-04;0,00000E+00;1,69710E-04;0,00000E+00;0,00000E+00;1,51235E-03;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;5,87462E-05;4,10537E-05;2,33612E-05;5,66871E-06;0,00000E+00;0,00000E+00;0,00000E+00;1,73527E-05;3,43615E-05;9,72155E-05;1,34641E-04;4,59240E-05;2,90811E-04;6,94361E-05;2,33692E-05;2,76189E-04;3,24586E-04;2,58058E-04;1,71891E-04;2,74213E-05;3,81467E-04;0,00000E+00;4,02987E-04;2,62482E-04;4,35634E-05;9,62393E-04;6,49808E-04
834;0,00000E+00;0,00000E+00;2,09172E-04;4,88661E-04;2,41580E-04;3,57754E-04;2,25849E-04;8,78354E-04;1,05035E-04;4,00462E-04;0,00000E+00;0,00000E+00;1,41887E-04;6,38615E-04;1,24508E-03;8,12782E-04;2,35182E-03;1,74168E-04;5,08908E-04;1,04501E-03;0,00000E+00;0,00000E+00;0,00000E+00;6,66307E-04;0,00000E+00;0,00000E+00;0,00000E+00;9,81991E-04;3,18188E-03;9,68397E-04;0,00000E+00;9,68397E-04;1,38342E-03;1,40157E-03;1,49977E-03;1,59797E-03;1,69617E-03;1,79437E-03;1,89257E-03;1,99077E-03;1,16338E-05;3,95664E-05;6,51764E-05;9,64633E-05;7,87760E-06;9,41083E-05;4,46504E-05;1,18337E-04;2,63597E-05;1,74870E-04;1,80903E-04;3,10850E-04;1,93616E-04;5,14702E-04;6,70836E-04;3,44639E-04;5,04152E-04;3,72232E-05;2,98963E-04;5,56276E-04
835;5,31077E-05;0,00000E+00;2,36017E-05;2,51004E-04;0,00000E+00;5,06386E-05;9,85417E-05;1,42356E-03;4,81199E-04;8,45443E-04;6,53447E-04;0,00000E+00;2,73516E-03;9,49904E-04;3,29351E-03;0,00000E+00;1,83040E-03;3,79962E-04;6,09357E-03;4,17958E-03;3,00869E-05;9,48436E-05;0,00000E+00;3,41608E-05;5,97416E-04;5,69942E-04;0,00000E+00;2,25444E-04;1,63131E-04;4,96486E-05;0,00000E+00;9,99553E-04;7,09265E-05;3,39147E-04;3,52936E-04;3,66725E-04;3,80514E-04;3,94303E-04;4,08092E-04;4,21882E-04;0,00000E+00;1,39453E-06;9,69463E-05;2,57913E-04;2,57785E-05;2,71986E-04;1,15250E-04;1,33438E-04;2,87530E-05;1,58521E-04;5,77441E-06;1,53984E-05;3,69943E-04;2,93101E-04;3,56826E-04;7,07400E-04;1,92087E-04;3,34171E-04;1,91660E-04;1,00158E-03
836;1,57202E-05;5,99546E-06;0,00000E+00;1,26231E-04;6,37975E-04;0,00000E+00;8,73167E-04;1,38807E-04;3,51733E-04;1,66241E-03;2,65958E-04;2,71193E-04;1,31644E-03;1,32555E-04;0,00000E+00;2,29555E-03;4,86035E-04;2,29555E-03;2,14251E-03;2,25780E-03;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;1,62102E-04;2,29555E-03;6,15367E-04;0,00000E+00;1,53036E-04;3,13184E-03;2,90769E-03;2,44858E-03;3,09295E-04;2,23783E-03;2,40800E-03;2,57817E-03;2,74835E-03;2,91852E-03;3,08869E-03;3,25886E-03;1,09524E-06;0,00000E+00;7,41890E-05;1,05940E-05;1,79864E-05;6,73269E-06;1,36705E-04;1,63817E-04;3,01344E-04;1,99849E-05;4,81697E-04;1,43308E-04;3,05778E-04;4,09980E-04;6,15878E-04;2,47413E-04;2,54093E-04;1,71519E-04;0,00000E+00;6,15297E-06
837;3,73433E-05;9,57825E-05;6,90549E-05;5,44386E-05;6,71552E-04;2,07796E-05;1,97978E-04;3,75047E-04;1,32632E-03;6,02497E-04;6,11270E-04;6,23302E-04;1,18835E-03;3,04660E-04;2,86266E-04;0,00000E+00;1,78504E-03;0,00000E+00;6,67953E-04;1,32019E-03;4,53354E-05;0,00000E+00;1,72637E-04;1,25342E-04;3,72570E-04;0,00000E+00;1,09256E-03;1,33591E-03;0,00000E+00;1,21864E-03;0,00000E+00;0,00000E+00;7,10873E-04;5,43898E-04;5,56795E-04;5,69691E-04;5,82588E-04;5,95484E-04;6,08381E-04;6,21277E-04;0,00000E+00;2,50154E-05;0,00000E+00;3,41542E-05;7,58667E-05;1,65720E-04;8,52389E-05;1,10684E-04;5,37942E-05;3,65311E-04;3,68882E-04;3,66109E-04;4,38564E-04;1,06514E-04;4,87657E-04;3,60895E-04;3,71964E-04;3,71820E-04;1,18101E-04;4,12781E-04
838;6,40001E-07;8,32612E-05;1,96356E-04;0,00000E+00;6,71768E-04;1,09685E-05;6,39355E-04;5,54263E-04;5,39887E-04;1,82252E-04;1,90002E-04;0,00000E+00;7,74880E-05;8,83847E-04;7,40336E-04;5,89231E-04;1,23642E-03;5,89231E-04;1,67835E-03;0,00000E+00;2,39301E-05;0,00000E+00;9,11259E-05;8,40148E-04;0,00000E+00;0,00000E+00;1,67455E-03;2,32554E-03;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;4,41924E-04;2,75833E-04;2,44224E-04;2,12614E-04;1,81004E-04;1,49395E-04;1,17785E-04;8,61751E-05;0,00000E+00;1,80315E-05;1,08997E-04;5,17565E-06;7,15270E-05;1,24199E-04;9,76282E-05;2,76159E-04;0,00000E+00;1,68583E-04;1,03765E-04;2,33150E-04;2,66737E-04;3,68641E-04;6,22598E-04;1,76853E-04;4,23963E-04;7,22259E-04;4,06719E-04;3,12987E-04
839;1,27588E-07;0,00000E+00;5,34847E-05;1,05649E-04;0,00000E+00;2,19238E-04;5,62244E-04;7,79935E-04;5,44994E-06;8,57118E-04;1,86687E-03;1,77777E-06;2,08571E-04;2,38478E-05;3,15586E-03;0,00000E+00;1,50618E-05;1,40720E-03;1,98088E-03;1,25515E-05;3,43331E-04;9,83898E-05;0,00000E+00;8,62935E-05;1,31565E-06;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;3,76544E-06;2,25926E-05;1,75720E-05;7,88337E-04;2,96822E-04;3,28513E-04;3,60204E-04;3,91896E-04;4,23587E-04;4,55278E-04;4,86970E-04;0,00000E+00;6,78652E-07;3,01713E-05;2,97498E-04;1,60454E-04;8,00819E-05;1,29105E-04;0,00000E+00;2,53918E-04;4,63534E-04;1,42739E-04;6,81243E-07;5,00466E-04;2,87112E-04;9,55681E-05;4,77869E-04;1,33838E-04;1,08421E-04;3,80993E-04;5,24250E-04
840;1,48774E-05;4,60219E-05;9,68882E-05;0,00000E+00;2,22843E-04;7,05084E-04;0,00000E+00;7,97595E-04;8,87402E-04;3,72027E-04;3,14625E-04;3,08434E-04;8,32922E-04;2,78078E-03;6,67585E-04;2,14212E-04;2,13115E-03;4,23736E-03;1,17085E-03;2,42752E-03;4,24055E-05;0,00000E+00;0,00000E+00;0,00000E+00;2,09546E-04;6,96190E-04;5,35530E-04;2,14212E-04;0,00000E+00;4,39070E-04;3,65193E-03;2,58452E-03;0,00000E+00;1,92219E-03;2,09534E-03;2,26849E-03;2,44164E-03;2,61479E-03;2,78794E-03;2,96109E-03;0,00000E+00;9,05413E-05;1,50303E-05;5,51434E-05;7,26661E-06;5,98411E-05;1,14812E-04;8,67138E-05;4,83538E-05;7,26661E-05;1,53727E-04;1,95702E-04;3,02967E-04;1,30695E-04;2,72668E-04;3,71060E-04;4,77032E-04;3,47704E-04;1,95871E-04;4,45415E-04
841;5,39919E-06;1,62697E-04;2,18608E-04;4,27088E-05;5,84479E-04;4,72480E-04;0,00000E+00;8,27407E-04;7,12523E-04;3,75234E-04;0,00000E+00;2,28192E-04;1,45035E-04;2,12458E-04;1,61598E-03;2,07676E-03;8,72377E-04;2,32235E-03;2,12458E-04;2,22808E-03;7,46502E-05;0,00000E+00;0,00000E+00;3,25587E-04;2,10168E-04;1,22556E-03;9,42741E-04;4,83325E-04;0,00000E+00;5,31145E-04;1,79121E-03;9,42741E-04;0,00000E+00;8,75789E-04;9,18779E-04;9,61768E-04;1,00476E-03;1,04775E-03;1,09074E-03;1,13372E-03;3,04102E-06;2,53021E-05;2,64592E-05;0,00000E+00;1,47325E-04;2,40232E-04;2,52722E-04;1,52650E-04;7,13404E-06;2,81672E-04;2,95360E-04;2,71939E-04;4,23135E-04;8,30039E-05;5,05758E-04;6,73310E-05;2,76845E-04;2,55452E-04;2,88882E-04;3,28393E-04
842;2,12499E-06;3,21475E-05;1,91835E-04;1,68092E-05;3,92670E-04;7,28370E-05;4,54456E-04;1,02102E-03;6,82313E-04;0,00000E+00;1,57528E-03;9,22269E-04;8,16915E-04;2,31384E-03;2,76580E-03;2,58056E-03;1,99523E-03;2,27996E-03;1,19873E-03;2,09046E-04;0,00000E+00;5,56693E-04;5,76416E-05;1,28143E-04;1,21269E-03;0,00000E+00;0,00000E+00;4,18092E-05;0,00000E+00;2,09046E-04;2,70812E-03;0,00000E+00;0,00000E+00;6,73920E-04;7,15212E-04;7,56505E-04;7,97798E-04;8,39091E-04;8,80384E-04;9,21676E-04;5,75720E-06;2,05510E-06;0,00000E+00;0,00000E+00;6,73593E-05;1,42092E-04;1,33760E-04;2,47195E-04;1,20549E-05;6,05130E-05;3,21528E-04;2,28220E-04;4,73331E-04;1,74923E-04;5,31553E-04;1,67857E-04;4,14092E-04;2,43504E-04;2,78748E-04;3,79329E-04
843;4,31415E-05;2,14845E-04;6,25216E-05;1,32835E-05;2,24184E-04;3,35764E-05;5,07044E-04;1,03401E-03;7,96104E-04;0,00000E+00;2,73480E-04;1,92021E-03;4,57514E-04;1,54204E-03;3,73118E-03;0,00000E+00;2,09252E-04;1,52002E-03;1,32159E-04;2,67104E-03;3,48831E-05;0,00000E+00;0,00000E+00;3,32770E-04;6,34929E-05;7,60008E-04;5,70006E-04;0,00000E+00;1,10133E-04;0,00000E+00;0,00000E+00;2,09252E-04;3,30398E-05;4,94761E-05;2,87401E-05;8,00407E-06;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;1,02465E-06;0,00000E+00;1,40500E-06;7,15878E-05;1,20313E-04;1,46436E-04;0,00000E+00;3,70075E-04;5,83388E-06;1,89290E-05;6,12742E-05;4,07269E-04;4,01110E-05;4,38927E-04;1,84268E-04;2,79221E-05;2,46743E-05;2,76358E-04;3,97991E-04;3,43963E-04
844;4,23859E-05;2,02380E-05;2,69472E-04;1,65429E-04;2,58023E-04;4,18153E-04;3,43632E-04;2,12584E-04;4,96288E-04;5,08841E-04;3,53818E-04;1,05687E-03;8,76807E-04;2,74314E-04;2,02009E-03;6,39210E-05;4,14008E-03;0,00000E+00;2,15725E-03;1,37157E-04;5,66026E-04;0,00000E+00;0,00000E+00;2,79878E-05;7,90725E-04;0,00000E+00;0,00000E+00;0,00000E+00;1,37157E-03;0,00000E+00;0,00000E+00;2,60598E-03;4,11470E-04;1,11393E-03;1,20914E-03;1,30435E-03;1,39956E-03;1,49477E-03;1,58998E-03;1,68519E-03;1,27608E-05;0,00000E+00;5,01161E-05;6,13041E-05;0,00000E+00;2,08993E-05;2,28399E-05;2,33680E-04;9,20023E-05;2,99342E-04;4,62205E-04;1,72016E-04;0,00000E+00;3,54962E-04;2,32469E-05;3,47735E-04;4,92618E-04;4,47518E-04;2,86415E-04;1,42421E-04
