x;0,3296;0,3300;0,3301;0,3304;0,3305;0,3305;0,3308;0,3307;0,3308;0,3309;0,3309;0,3309;0,3310;0,3310;0,3311;0,3313;0,3312;0,3311;0,3313;0,3314;0,7185;0,7203;0,7190;0,7188;0,7208;0,7184;0,7203;0,7184;0,7198;0,7194;0,7204;0,7190;0,7203;0,7192;0,7188;0,7204;0,7201;0,7193;0,7195;0,7204;0,6002;0,6305;0,6646;0,6182;0,6757;0,6497;0,6707;0,6769;0,6860;0,6844;0,6968;0,6858;0,6699;0,6742;0,6871;0,6878;0,6981;0,7041;0,6915;0,6962
y;0,3433;0,3439;0,3443;0,3447;0,3450;0,3452;0,3454;0,3457;0,3457;0,3457;0,3461;0,3460;0,3461;0,3462;0,3464;0,3466;0,3466;0,3465;0,3468;0,3467;0,2780;0,2769;0,2774;0,2773;0,2779;0,2780;0,2780;0,2774;0,2782;0,2774;0,2783;0,2771;0,2784;0,2770;0,2776;0,2782;0,2780;0,2779;0,2782;0,2777;0,2639;0,3052;0,2895;0,2704;0,2824;0,2726;0,2875;0,2805;0,2860;0,2709;0,2722;0,2706;0,2716;0,2767;0,2749;0,2721;0,2764;0,2766;0,2816;0,2817
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
371;0,00000E+00;2,95524E-06;3,17134E-04;4,57588E-04;2,65121E-05;1,83300E-04;2,25110E-03;5,63018E-04;0,00000E+00;1,43923E-04;1,82479E-03;7,19298E-04;4,42115E-03;1,95973E-04;6,05763E-03;0,00000E+00;3,36759E-03;0,00000E+00;6,28030E-05;5,76352E-03;3,17159E-06;0,00000E+00;0,00000E+00;1,71714E-04;0,00000E+00;0,00000E+00;2,92241E-06;5,67297E-04;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;9,80418E-04;0,00000E+00;0,00000E+00;4,38071E-05;1,33555E-03;0,00000E+00;1,30342E-04;9,08985E-05;0,00000E+00;4,24125E-06;0,00000E+00;2,20971E-06;1,62928E-05;0,00000E+00;1,99368E-04;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;4,23612E-04;1,74980E-05;0,00000E+00;7,39156E-06;6,09571E-04;0,00000E+00;0,00000E+00;0,00000E+00;3,17598E-04
372;2,88543E-05;8,00903E-05;1,99871E-04;4,94630E-04;7,01212E-04;3,11649E-04;1,52024E-03;4,99166E-04;3,11294E-04;2,34399E-03;0,00000E+00;1,83759E-03;2,17263E-04;2,62654E-03;2,36333E-03;7,64718E-04;3,78642E-03;7,64718E-04;8,41721E-04;1,33826E-03;4,25074E-05;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;1,32577E-04;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;4,36720E-05;7,33202E-04;0,00000E+00;0,00000E+00;5,87128E-04;1,27925E-03;0,00000E+00;3,11294E-04;1,39121E-03;0,00000E+00;5,68437E-05;0,00000E+00;6,32488E-05;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;3,14417E-04;6,34568E-05;1,10316E-04;4,80612E-04;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00
373;9,62286E-05;8,54319E-05;6,97853E-04;6,09054E-04;9,41721E-04;0,00000E+00;0,00000E+00;4,25814E-04;7,77960E-04;9,36428E-04;1,21023E-03;1,78170E-03;7,62577E-04;7,41564E-04;3,26792E-03;1,94828E-03;8,45159E-03;3,45338E-03;2,17403E-03;4,83098E-03;2,81512E-06;0,00000E+00;0,00000E+00;3,98592E-05;0,00000E+00;0,00000E+00;1,97126E-04;0,00000E+00;0,00000E+00;3,02558E-05;0,00000E+00;5,12382E-04;1,79558E-03;0,00000E+00;1,41206E-04;5,99917E-04;4,47575E-04;7,86651E-04;6,56937E-04;3,64965E-04;0,00000E+00;0,00000E+00;0,00000E+00;1,53354E-04;0,00000E+00;7,02154E-05;1,02841E-05;6,95109E-05;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;1,68614E-04;1,33916E-04;2,37422E-05;2,76489E-04;1,30375E-04;0,00000E+00;2,36226E-05;3,44039E-04
374;1,05254E-04;1,00247E-04;8,07391E-04;5,98994E-04;6,30851E-04;4,20684E-04;0,00000E+00;1,65490E-03;5,19553E-04;2,10128E-03;3,13990E-03;1,90465E-03;1,73582E-03;7,92670E-04;3,62837E-03;4,74981E-03;3,02774E-03;3,28140E-03;2,11345E-03;4,82782E-03;2,12365E-06;9,08324E-06;8,43800E-05;3,00687E-05;0,00000E+00;3,96010E-04;0,00000E+00;0,00000E+00;0,00000E+00;3,22604E-04;0,00000E+00;3,17002E-04;1,87288E-04;0,00000E+00;1,06522E-04;1,93858E-03;0,00000E+00;5,93427E-04;5,13908E-04;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;6,21427E-05;0,00000E+00;7,78151E-05;7,75803E-06;5,24371E-05;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;1,48391E-04;0,00000E+00;0,00000E+00;2,65448E-04;9,83515E-05;9,64541E-05;5,19370E-04;2,59533E-04
375;1,57088E-04;2,27410E-05;1,08362E-03;7,34804E-04;1,16410E-03;9,54320E-05;1,19033E-03;1,60521E-03;9,71497E-05;4,66319E-04;1,39548E-03;3,28099E-03;3,41733E-04;1,87134E-03;4,07279E-03;1,63538E-03;0,00000E+00;1,35226E-03;4,10569E-03;7,51767E-04;0,00000E+00;2,06053E-06;1,91416E-05;2,44352E-04;0,00000E+00;8,98346E-05;7,29897E-04;9,68731E-05;1,66932E-04;1,12524E-03;6,50046E-04;0,00000E+00;2,28298E-04;0,00000E+00;0,00000E+00;6,12932E-04;0,00000E+00;0,00000E+00;1,45203E-03;8,90303E-04;2,09091E-05;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;5,63644E-06;0,00000E+00;0,00000E+00;0,00000E+00;2,50398E-04;3,33863E-04;1,94754E-04;2,90738E-04;0,00000E+00;2,17189E-04;4,05117E-04;0,00000E+00;2,18806E-05;1,06956E-03;0,00000E+00
376;2,67151E-04;2,50564E-05;4,10194E-05;2,96593E-04;1,37249E-04;5,48445E-04;1,12344E-03;9,43863E-05;8,34920E-05;4,14958E-04;1,23762E-03;8,09981E-04;2,27676E-03;2,83162E-03;2,86972E-03;8,37337E-03;0,00000E+00;4,12571E-03;1,77495E-04;3,54989E-04;0,00000E+00;0,00000E+00;0,00000E+00;3,26371E-04;0,00000E+00;2,92894E-04;3,86441E-04;5,80223E-04;0,00000E+00;8,30750E-05;0,00000E+00;8,92009E-05;3,51338E-05;0,00000E+00;0,00000E+00;8,01010E-04;9,77948E-04;6,42246E-06;1,46074E-03;7,06471E-05;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;1,58206E-04;1,20066E-05;0,00000E+00;3,33004E-04;0,00000E+00;2,56898E-05;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;2,21159E-06;3,91675E-04;9,64334E-06;4,73114E-04;1,56493E-05
377;8,12409E-05;3,68019E-04;7,07242E-04;8,72870E-04;2,35827E-04;4,43851E-04;4,91253E-04;1,89766E-03;1,22630E-03;1,16174E-03;9,09680E-04;2,32362E-03;3,19530E-03;8,54383E-04;2,40639E-03;0,00000E+00;0,00000E+00;2,51617E-03;2,60697E-03;5,56012E-03;0,00000E+00;0,00000E+00;0,00000E+00;1,03560E-04;0,00000E+00;1,86917E-04;1,81965E-04;0,00000E+00;0,00000E+00;3,61472E-04;3,65831E-05;1,31015E-03;5,80273E-04;0,00000E+00;2,67942E-04;0,00000E+00;3,30521E-04;9,43306E-05;9,43306E-05;1,28816E-03;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;1,76349E-04;5,99540E-05;1,98566E-05;0,00000E+00;3,77323E-04;0,00000E+00;4,52113E-05;0,00000E+00;8,14862E-05;1,72668E-04;0,00000E+00;1,53393E-04;0,00000E+00;2,55285E-04
378;5,40196E-05;5,43434E-05;4,66832E-04;5,01607E-04;0,00000E+00;2,89513E-04;1,19578E-03;1,12063E-03;8,35758E-04;1,56076E-03;2,28101E-03;2,65501E-03;4,35771E-03;2,39353E-03;1,46057E-03;3,07966E-04;0,00000E+00;2,08629E-03;0,00000E+00;1,99051E-03;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;1,84007E-05;6,23379E-04;0,00000E+00;0,00000E+00;6,86275E-05;8,01723E-05;0,00000E+00;1,78884E-04;0,00000E+00;5,87199E-04;3,22224E-04;2,92837E-04;0,00000E+00;1,67152E-04;1,10619E-03;4,57990E-06;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;1,31390E-04;4,35159E-05;0,00000E+00;2,78586E-05;0,00000E+00;9,90810E-05;0,00000E+00;1,78578E-04;3,07217E-04;0,00000E+00;2,57611E-05;2,82762E-04;2,36758E-04
379;1,07185E-05;1,64211E-04;1,82358E-04;3,55244E-05;8,63050E-04;7,83974E-04;9,86758E-04;1,98582E-03;1,89777E-03;1,14161E-03;2,26883E-03;2,02826E-03;3,03882E-03;1,26338E-03;5,56605E-04;4,13973E-03;0,00000E+00;6,07134E-03;1,30100E-03;3,33207E-03;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;1,41441E-05;4,79173E-04;0,00000E+00;0,00000E+00;1,96148E-04;3,20802E-04;0,00000E+00;8,87701E-04;0,00000E+00;4,27204E-04;2,47685E-04;4,31278E-04;7,06132E-04;1,28485E-04;4,28282E-04;3,52043E-06;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;2,14141E-05;0,00000E+00;0,00000E+00;0,00000E+00;4,84882E-04;0,00000E+00;0,00000E+00;2,94516E-04;2,17351E-04;6,17086E-04
380;2,87829E-04;2,66451E-04;5,86402E-04;0,00000E+00;2,03768E-04;1,26930E-03;3,56066E-04;4,68857E-04;1,41265E-03;1,48195E-04;3,98666E-03;3,48203E-04;1,87890E-03;2,81402E-03;1,85920E-03;9,21510E-04;4,20677E-03;2,27481E-03;3,11168E-03;5,63145E-04;0,00000E+00;0,00000E+00;6,66481E-05;0,00000E+00;1,01478E-04;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;9,59617E-04;7,57423E-05;0,00000E+00;4,80241E-04;0,00000E+00;8,11276E-04;0,00000E+00;6,70920E-04;3,41403E-03;0,00000E+00;0,00000E+00;0,00000E+00;2,02924E-05;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;1,28693E-04;0,00000E+00;1,01478E-04;1,52218E-04;0,00000E+00;0,00000E+00;1,14482E-04;3,14499E-04;0,00000E+00;6,95360E-05;0,00000E+00;6,48589E-04
381;4,32851E-05;1,81824E-04;1,84407E-04;1,22788E-03;5,28176E-06;0,00000E+00;1,22173E-03;4,74358E-05;8,12947E-04;9,18582E-04;1,01661E-03;2,43282E-03;3,92276E-04;8,07206E-04;4,36228E-03;6,29403E-04;0,00000E+00;2,66358E-03;1,09007E-03;5,91278E-03;0,00000E+00;0,00000E+00;0,00000E+00;7,50077E-05;0,00000E+00;0,00000E+00;2,64903E-05;0,00000E+00;2,40948E-04;7,92264E-06;0,00000E+00;7,18887E-05;0,00000E+00;0,00000E+00;9,67915E-05;2,61819E-05;9,97474E-04;1,70807E-03;0,00000E+00;6,83230E-04;2,48089E-06;0,00000E+00;0,00000E+00;4,62231E-06;0,00000E+00;3,49912E-04;1,28684E-04;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;1,18840E-05;3,28805E-05;0,00000E+00;0,00000E+00;0,00000E+00;3,22429E-05;0,00000E+00;0,00000E+00;2,31221E-04
382;1,07064E-04;9,08040E-05;1,96159E-04;1,75897E-04;1,02237E-04;1,56234E-04;6,28206E-05;1,22985E-03;4,90498E-04;2,90281E-03;2,29921E-03;4,14002E-04;2,26814E-03;3,65800E-03;0,00000E+00;3,90709E-04;0,00000E+00;2,90362E-03;2,74733E-03;4,13910E-03;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;4,41857E-04;0,00000E+00;2,48524E-04;1,32149E-04;0,00000E+00;0,00000E+00;1,35342E-04;0,00000E+00;1,37056E-04;4,36713E-04;2,47677E-04;0,00000E+00;3,11023E-04;8,48245E-05;4,83536E-05;1,24389E-05;3,31846E-05;7,71000E-05;0,00000E+00;5,52148E-05;2,09618E-04;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;2,26499E-04;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;5,37810E-04;0,00000E+00;0,00000E+00;0,00000E+00
383;2,86936E-04;4,98301E-05;1,57637E-04;7,74233E-04;3,34897E-04;1,31390E-03;1,80028E-04;9,90679E-04;5,10898E-04;1,97973E-03;1,46585E-03;8,89818E-04;1,82099E-03;1,56120E-03;2,07766E-03;1,30111E-03;2,23278E-03;3,01264E-03;1,68281E-03;1,95368E-03;0,00000E+00;0,00000E+00;0,00000E+00;4,43476E-05;0,00000E+00;0,00000E+00;1,55846E-04;0,00000E+00;6,38623E-05;2,52471E-04;0,00000E+00;3,18777E-04;3,05687E-04;1,85859E-04;7,85536E-05;0,00000E+00;5,59410E-04;0,00000E+00;7,02485E-04;5,95541E-04;1,57482E-05;2,80949E-05;7,49516E-05;4,41898E-05;0,00000E+00;9,71503E-05;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;6,38623E-05;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;3,35104E-04;0,00000E+00
384;3,41393E-04;0,00000E+00;3,53092E-04;7,53122E-04;4,24592E-04;1,12863E-03;7,11911E-04;4,13135E-04;0,00000E+00;2,89147E-04;5,64663E-04;3,00920E-03;3,01363E-03;2,24532E-03;3,31345E-03;3,73318E-03;6,39214E-03;4,36949E-03;7,86317E-04;3,57039E-03;0,00000E+00;0,00000E+00;0,00000E+00;3,56981E-05;0,00000E+00;1,19364E-04;1,25450E-04;0,00000E+00;0,00000E+00;2,03229E-04;0,00000E+00;3,47874E-04;0,00000E+00;1,49609E-04;6,32325E-05;6,56936E-04;0,00000E+00;7,22868E-05;5,06008E-04;3,25167E-04;0,00000E+00;0,00000E+00;0,00000E+00;6,36873E-05;0,00000E+00;2,38504E-04;0,00000E+00;0,00000E+00;1,37509E-04;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;3,76200E-04;0,00000E+00;0,00000E+00;1,62808E-04;2,97965E-04;2,93562E-04
385;1,36590E-04;0,00000E+00;4,55510E-04;4,96669E-04;4,62882E-04;1,57119E-03;1,13423E-03;8,60929E-04;1,48680E-03;4,43252E-04;2,69134E-03;2,85996E-03;3,52525E-03;4,87144E-04;2,91116E-03;1,35404E-03;1,13703E-03;4,03067E-03;4,10900E-03;4,86017E-03;0,00000E+00;0,00000E+00;0,00000E+00;1,02017E-04;0,00000E+00;2,95375E-05;2,50955E-04;0,00000E+00;4,18163E-04;3,25238E-04;0,00000E+00;2,25858E-05;8,26057E-04;0,00000E+00;7,22814E-05;1,00706E-03;0,00000E+00;4,82513E-04;4,03991E-04;0,00000E+00;2,18238E-06;0,00000E+00;1,92460E-05;6,95758E-06;0,00000E+00;1,22383E-04;0,00000E+00;0,00000E+00;3,40276E-05;0,00000E+00;0,00000E+00;2,09081E-04;1,34161E-04;3,12554E-04;9,30936E-05;1,27996E-04;0,00000E+00;4,02881E-05;6,98311E-06;7,26443E-05
386;5,42542E-06;5,20486E-04;1,35985E-05;5,97141E-04;2,21668E-04;2,19737E-04;7,54087E-04;7,40526E-04;3,53842E-04;1,41950E-03;1,10224E-03;6,54628E-04;7,25556E-04;3,87433E-05;1,08483E-03;1,87716E-03;5,10331E-03;7,86344E-05;2,47137E-04;5,99134E-03;0,00000E+00;0,00000E+00;6,67399E-06;1,19670E-04;0,00000E+00;0,00000E+00;8,15997E-05;1,94603E-05;8,01278E-04;1,01618E-05;4,74851E-06;4,77608E-04;0,00000E+00;0,00000E+00;0,00000E+00;5,37655E-04;0,00000E+00;7,72298E-05;3,33519E-04;0,00000E+00;3,81847E-07;0,00000E+00;7,10406E-05;1,64532E-04;0,00000E+00;0,00000E+00;2,33649E-04;8,09873E-05;1,20279E-05;1,21942E-05;2,03236E-06;3,96575E-04;2,34738E-05;0,00000E+00;5,15970E-04;3,64164E-04;1,13925E-04;0,00000E+00;0,00000E+00;9,01891E-04
387;1,11996E-04;2,10064E-04;4,21869E-04;5,46272E-04;2,18480E-04;9,72235E-04;9,03623E-05;1,27721E-03;7,40908E-04;9,05554E-04;1,51383E-03;7,66326E-04;1,65498E-03;1,30233E-03;4,16924E-03;2,50264E-03;2,87024E-03;2,08290E-03;5,42554E-03;4,35855E-03;0,00000E+00;0,00000E+00;1,93429E-04;7,23021E-05;0,00000E+00;1,00442E-04;0,00000E+00;4,27224E-04;1,64646E-04;2,05808E-04;1,55389E-04;2,07887E-04;0,00000E+00;0,00000E+00;0,00000E+00;2,72053E-04;1,99810E-04;1,56414E-03;5,06706E-04;0,00000E+00;7,73357E-06;0,00000E+00;1,07985E-04;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;6,79330E-05;2,75742E-04;2,46969E-04;4,11616E-05;0,00000E+00;4,75417E-04;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;6,17564E-05
388;3,94391E-05;2,95556E-04;3,46090E-04;3,61488E-04;3,96944E-04;1,27210E-03;3,11668E-04;1,38479E-03;8,25746E-04;1,14687E-03;2,44665E-03;2,11085E-04;1,20866E-03;1,78547E-03;2,25642E-03;1,26782E-04;2,10599E-03;1,15864E-03;3,52876E-03;5,59248E-03;0,00000E+00;0,00000E+00;1,37673E-04;1,41017E-04;0,00000E+00;3,28253E-04;0,00000E+00;7,82014E-05;2,29374E-05;2,29374E-05;1,66730E-04;8,68840E-05;0,00000E+00;0,00000E+00;0,00000E+00;4,54806E-04;4,72168E-04;0,00000E+00;4,19243E-04;3,66998E-04;1,77769E-05;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;7,98470E-05;0,00000E+00;1,60531E-04;7,59535E-05;0,00000E+00;0,00000E+00;0,00000E+00;7,94781E-05;0,00000E+00;0,00000E+00;3,15942E-05;0,00000E+00;6,88810E-05;5,37259E-05;1,45935E-04
389;2,89495E-05;2,68023E-04;1,40995E-04;3,31301E-04;7,05829E-04;1,15854E-03;1,35754E-03;8,99983E-04;2,08482E-03;2,15604E-03;2,70264E-03;1,47829E-03;2,19056E-03;2,36628E-03;4,23429E-03;2,85200E-03;6,06758E-03;0,00000E+00;4,51060E-03;5,02960E-03;0,00000E+00;0,00000E+00;6,52442E-05;1,18526E-04;0,00000E+00;7,64033E-05;7,66518E-05;0,00000E+00;3,17301E-04;2,51074E-04;2,25223E-05;5,32938E-04;0,00000E+00;0,00000E+00;3,60602E-04;5,46414E-04;3,48076E-04;4,63590E-04;0,00000E+00;3,74693E-04;1,80524E-05;0,00000E+00;0,00000E+00;7,72779E-05;0,00000E+00;9,59300E-05;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;8,27840E-05;1,05048E-04;2,02505E-04;0,00000E+00;2,65552E-05;0,00000E+00;5,78952E-05;4,51571E-05;2,42058E-04
390;4,26668E-05;1,97610E-04;1,40800E-04;4,31460E-04;5,30766E-04;1,00014E-03;8,21757E-04;1,25429E-03;7,92150E-04;1,08084E-03;2,19277E-03;3,88964E-04;3,30970E-03;2,12328E-03;8,40621E-04;3,31376E-03;1,20396E-03;9,42323E-04;1,80396E-03;1,76101E-03;0,00000E+00;0,00000E+00;1,71669E-05;0,00000E+00;0,00000E+00;0,00000E+00;2,01685E-05;0,00000E+00;7,84152E-05;6,09896E-05;0,00000E+00;1,21011E-04;4,08027E-04;0,00000E+00;1,02316E-03;4,31897E-05;9,15851E-05;1,21979E-04;8,52426E-05;1,74256E-05;2,48420E-05;0,00000E+00;8,23895E-05;2,03332E-05;0,00000E+00;7,58250E-06;1,44872E-05;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;1,49646E-04;4,53112E-04;5,32827E-05;8,31797E-05;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;6,36900E-05
391;3,59590E-05;8,96714E-05;6,08444E-04;2,28807E-04;8,37923E-04;3,21130E-04;7,50029E-04;1,75556E-03;1,80796E-03;2,56121E-03;5,08734E-04;1,51625E-03;1,54539E-03;7,80054E-06;2,84485E-05;4,22581E-03;7,12448E-05;0,00000E+00;6,83984E-03;2,57348E-03;0,00000E+00;0,00000E+00;1,28381E-04;0,00000E+00;0,00000E+00;0,00000E+00;1,10508E-06;0,00000E+00;1,52334E-04;2,64392E-04;0,00000E+00;0,00000E+00;1,76280E-05;4,31700E-04;1,33682E-05;0,00000E+00;5,23719E-04;1,03465E-04;1,98338E-04;0,00000E+00;2,75447E-05;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;2,45774E-04;0,00000E+00;0,00000E+00;4,09529E-04;9,53716E-05;0,00000E+00;0,00000E+00;1,83440E-04;2,01274E-05;4,65295E-06
392;1,13450E-04;4,69986E-04;6,06138E-04;8,68782E-04;4,55726E-04;9,77054E-04;1,82873E-03;3,15772E-04;2,02512E-03;9,07477E-04;8,61977E-04;8,79023E-04;1,95072E-03;3,35347E-04;1,19073E-03;5,60070E-03;2,30834E-03;1,25749E-04;2,61173E-03;4,49094E-03;0,00000E+00;0,00000E+00;1,12064E-05;0,00000E+00;7,96265E-05;0,00000E+00;2,99532E-05;0,00000E+00;3,03155E-04;5,43471E-04;0,00000E+00;0,00000E+00;4,77809E-04;0,00000E+00;4,86220E-04;1,31571E-04;2,72035E-04;1,55277E-04;3,73394E-04;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;4,42443E-06;0,00000E+00;0,00000E+00;5,79973E-05;0,00000E+00;0,00000E+00;0,00000E+00;8,43202E-05;0,00000E+00;0,00000E+00;5,69755E-04;0,00000E+00;0,00000E+00;7,35255E-05;0,00000E+00;6,34369E-04;1,26119E-04
393;6,33426E-05;4,74749E-04;5,65477E-04;4,14488E-04;1,18871E-03;1,28407E-03;1,05320E-03;1,15561E-03;2,57856E-03;1,40065E-03;2,61910E-03;1,81747E-03;1,35873E-03;1,15651E-03;1,98356E-03;2,17994E-03;9,34259E-04;3,64533E-03;1,77246E-03;2,13191E-03;0,00000E+00;0,00000E+00;9,60537E-05;0,00000E+00;1,97197E-04;0,00000E+00;0,00000E+00;0,00000E+00;3,66223E-04;2,07990E-05;0,00000E+00;5,25227E-05;0,00000E+00;0,00000E+00;3,06778E-04;3,94572E-04;0,00000E+00;2,49588E-04;7,32447E-04;0,00000E+00;0,00000E+00;0,00000E+00;3,73338E-05;2,71369E-05;0,00000E+00;1,20672E-04;1,43632E-04;0,00000E+00;0,00000E+00;0,00000E+00;1,12684E-04;0,00000E+00;0,00000E+00;1,14476E-04;5,41217E-05;0,00000E+00;1,82088E-04;0,00000E+00;2,19949E-04;0,00000E+00
394;1,36181E-04;2,54495E-04;1,82453E-04;5,37549E-04;1,10225E-03;1,01884E-03;2,91612E-04;8,65103E-04;1,80653E-03;1,15590E-03;2,91852E-03;2,54719E-03;2,84484E-03;2,53924E-03;1,84626E-03;2,15531E-03;2,32111E-03;5,39897E-03;1,66734E-03;5,14430E-03;0,00000E+00;0,00000E+00;5,96589E-05;1,05376E-04;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;1,81673E-05;0,00000E+00;1,59496E-04;0,00000E+00;0,00000E+00;0,00000E+00;6,00374E-05;0,00000E+00;2,18008E-04;6,59898E-04;4,19935E-04;9,15789E-06;0,00000E+00;6,57431E-05;2,57993E-05;0,00000E+00;2,09820E-04;4,07822E-05;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;5,99907E-05;0,00000E+00;9,99914E-05;1,25326E-04;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00
395;1,53234E-04;1,25761E-04;7,51062E-05;5,65797E-04;2,94209E-04;1,12337E-03;4,47636E-04;8,48887E-04;1,62377E-03;1,52215E-03;2,38977E-03;2,60534E-03;3,29462E-03;2,72583E-03;1,27907E-03;4,03909E-03;2,37060E-03;7,02104E-04;1,47370E-03;4,31237E-03;0,00000E+00;0,00000E+00;0,00000E+00;2,97499E-05;0,00000E+00;1,79353E-04;0,00000E+00;1,01301E-04;0,00000E+00;0,00000E+00;0,00000E+00;3,20769E-05;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;3,87915E-04;1,86303E-04;5,06472E-04;1,62510E-05;0,00000E+00;9,35415E-06;3,29378E-06;0,00000E+00;1,30756E-04;1,15137E-05;1,03975E-04;0,00000E+00;0,00000E+00;0,00000E+00;5,57282E-05;2,24021E-05;0,00000E+00;1,22976E-04;0,00000E+00;0,00000E+00;0,00000E+00;2,12009E-04;0,00000E+00
396;2,35152E-04;3,85283E-04;6,84982E-04;9,63569E-04;9,85788E-04;6,89201E-04;2,32796E-03;2,59466E-04;9,23682E-05;7,81404E-04;1,12080E-03;4,02338E-03;2,59067E-03;3,04025E-03;4,49606E-03;3,14640E-03;5,44875E-03;6,43073E-03;5,66491E-03;3,15618E-03;0,00000E+00;0,00000E+00;4,54986E-05;3,85341E-04;0,00000E+00;2,13533E-04;0,00000E+00;1,84796E-05;2,30921E-04;0,00000E+00;6,20015E-06;1,32263E-04;0,00000E+00;0,00000E+00;0,00000E+00;7,05810E-04;0,00000E+00;0,00000E+00;1,84736E-04;0,00000E+00;0,00000E+00;0,00000E+00;1,46563E-06;0,00000E+00;0,00000E+00;6,12883E-05;0,00000E+00;3,00632E-04;0,00000E+00;0,00000E+00;5,30733E-06;0,00000E+00;2,66713E-04;0,00000E+00;5,10753E-04;1,27229E-04;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00
397;1,87739E-04;5,15816E-04;5,06322E-04;2,39698E-04;7,40158E-04;4,40746E-04;1,35489E-03;1,84628E-03;1,99896E-05;2,17365E-03;9,45487E-04;1,02053E-03;2,14562E-03;1,56583E-03;1,98041E-03;3,83618E-03;4,47779E-03;2,21758E-03;3,43295E-03;4,73270E-03;0,00000E+00;0,00000E+00;2,95394E-05;8,77816E-06;0,00000E+00;0,00000E+00;0,00000E+00;7,54648E-04;0,00000E+00;2,99844E-05;2,53195E-04;6,38529E-04;0,00000E+00;0,00000E+00;0,00000E+00;9,08048E-04;1,75102E-05;0,00000E+00;0,00000E+00;0,00000E+00;3,99045E-06;0,00000E+00;5,98517E-05;1,16626E-05;0,00000E+00;3,98446E-04;0,00000E+00;0,00000E+00;5,91509E-05;0,00000E+00;2,66709E-04;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00;0,00000E+00
