x;0,3334;0,3334;0,3338;0,3341;0,3342;0,3343;0,3343;0,3343;0,3345;0,3346;0,3347;0,3348;0,3347;0,3347;0,3349;0,3348;0,3350;0,3348;0,3348;0,3349;0,7092;0,7194;0,7202;0,7165;0,7176;0,7175;0,7182;0,7195;0,7194;0,7172;0,7172;0,7192;0,7197;0,7190;0,7194;0,7192;0,7199;0,7187;0,7191;0,7191;0,6513;0,6735;0,7152;0,6721;0,6833;0,6880;0,6789;0,6934;0,6901;0,7082;0,6530;0,6862;0,7035;0,6986;0,6654;0,6933;0,6945;0,6897;0,6916;0,6642
y;0,3481;0,3487;0,3491;0,3496;0,3501;0,3503;0,3503;0,3506;0,3509;0,3511;0,3513;0,3513;0,3514;0,3514;0,3519;0,3516;0,3519;0,3518;0,3517;0,3517;0,2789;0,2777;0,2774;0,2780;0,2785;0,2770;0,2778;0,2787;0,2777;0,2774;0,2780;0,2776;0,2782;0,2785;0,2778;0,2772;0,2780;0,2784;0,2779;0,2775;0,2679;0,2911;0,2820;0,2701;0,2848;0,2826;0,2655;0,2758;0,2750;0,2754;0,2776;0,2745;0,2789;0,2737;0,2651;0,2764;0,2701;0,2687;0,2733;0,2739
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PAR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
720;1,98346E-03;5,01698E-03;7,49564E-03;1,06397E-02;1,30882E-02;1,60556E-02;1,83010E-02;2,05669E-02;2,33765E-02;2,65825E-02;2,83784E-02;3,07585E-02;3,45632E-02;3,62145E-02;3,94147E-02;4,20189E-02;4,26785E-02;4,48999E-02;4,76613E-02;4,89414E-02;8,05804E-06;5,24253E-05;8,97359E-05;4,40012E-05;2,62857E-04;1,26097E-04;1,16238E-04;1,02526E-04;3,15270E-04;2,23912E-04;2,01367E-04;4,51165E-04;4,97382E-04;4,17985E-04;7,70845E-04;4,30612E-04;9,94508E-04;7,74076E-04;8,69769E-04;8,73195E-04;8,86874E-03;2,09072E-02;3,26917E-02;4,45612E-02;5,61408E-02;6,79117E-02;7,91617E-02;9,06062E-02;1,01261E-01;1,11693E-01;1,22179E-01;1,32763E-01;1,42793E-01;1,53612E-01;1,63907E-01;1,73431E-01;1,81941E-01;1,90392E-01;2,00919E-01;2,09285E-01
721;1,96697E-03;4,86912E-03;7,44899E-03;1,00856E-02;1,30134E-02;1,54310E-02;1,80793E-02;2,03988E-02;2,33473E-02;2,54411E-02;2,78970E-02;2,97446E-02;3,35926E-02;3,57512E-02;3,75229E-02;3,96887E-02;4,14449E-02;4,43441E-02;4,68690E-02;4,84428E-02;4,44037E-05;1,87023E-05;1,09828E-04;2,34117E-05;1,62490E-04;2,54050E-04;1,61778E-04;2,28421E-04;2,67416E-04;2,73337E-04;3,16418E-04;7,72609E-04;6,48867E-04;4,88293E-04;6,62540E-04;6,48050E-04;8,79958E-04;8,64702E-04;8,89796E-04;1,09345E-03;9,29083E-03;2,17597E-02;3,41022E-02;4,63231E-02;5,85993E-02;7,04743E-02;8,17429E-02;9,33605E-02;1,04729E-01;1,15730E-01;1,26267E-01;1,37219E-01;1,46643E-01;1,57850E-01;1,67926E-01;1,77007E-01;1,86428E-01;1,97256E-01;2,07086E-01;2,13188E-01
722;1,94476E-03;4,60530E-03;7,18929E-03;9,83318E-03;1,24117E-02;1,45753E-02;1,77211E-02;2,01256E-02;2,18294E-02;2,47718E-02;2,73375E-02;2,95311E-02;3,21797E-02;3,46498E-02;3,62076E-02;3,87183E-02;4,09433E-02;4,30968E-02;4,45603E-02;4,52614E-02;7,67490E-05;9,06738E-06;1,19085E-04;1,67382E-04;1,27483E-04;2,69148E-04;2,88764E-04;3,88857E-04;4,15393E-04;4,68085E-04;6,03404E-04;5,71988E-04;6,71379E-04;5,46701E-04;7,03630E-04;6,94023E-04;8,30787E-04;7,16476E-04;8,02208E-04;1,01443E-03;9,73715E-03;2,28497E-02;3,55163E-02;4,81396E-02;6,08337E-02;7,29630E-02;8,44132E-02;9,60740E-02;1,07643E-01;1,18914E-01;1,29805E-01;1,40500E-01;1,50321E-01;1,61677E-01;1,71981E-01;1,82244E-01;1,92033E-01;2,00655E-01;2,10768E-01;2,18866E-01
723;1,84208E-03;4,43513E-03;6,77286E-03;9,63727E-03;1,18620E-02;1,40247E-02;1,65256E-02;1,92115E-02;2,14041E-02;2,31828E-02;2,57031E-02;2,85859E-02;3,05733E-02;3,14447E-02;3,40784E-02;3,68144E-02;3,98956E-02;4,22055E-02;4,26969E-02;4,47698E-02;8,01296E-06;3,27139E-05;5,54253E-05;1,48569E-04;2,66835E-04;2,47010E-04;3,34504E-04;2,06179E-04;3,04241E-04;5,98686E-04;3,38674E-04;6,03782E-04;3,00984E-04;3,56860E-04;6,57257E-04;4,28294E-04;1,07281E-03;4,71262E-04;1,02325E-03;1,02351E-03;1,01815E-02;2,37392E-02;3,68921E-02;5,02681E-02;6,25150E-02;7,48874E-02;8,73006E-02;9,88634E-02;1,10703E-01;1,21393E-01;1,33416E-01;1,44343E-01;1,55000E-01;1,64684E-01;1,74744E-01;1,86752E-01;1,95744E-01;2,04973E-01;2,15968E-01;2,24484E-01
724;1,70019E-03;4,21751E-03;6,66090E-03;9,13482E-03;1,15152E-02;1,34320E-02;1,62554E-02;1,82154E-02;2,04854E-02;2,31165E-02;2,41132E-02;2,68865E-02;2,93110E-02;3,25367E-02;3,33267E-02;3,64155E-02;3,88486E-02;3,93616E-02;4,14226E-02;4,18192E-02;0,00000E+00;2,78040E-05;5,76053E-05;1,45268E-04;1,42712E-04;1,14490E-04;8,35079E-05;3,44685E-04;4,17678E-04;2,94046E-04;2,73477E-04;3,99732E-04;6,25195E-04;3,59583E-04;7,08142E-04;5,89981E-04;7,28335E-04;3,20750E-04;9,21227E-04;7,11891E-04;1,06208E-02;2,45853E-02;3,83314E-02;5,15609E-02;6,50010E-02;7,75962E-02;9,06634E-02;1,01680E-01;1,13810E-01;1,25177E-01;1,36324E-01;1,47009E-01;1,58013E-01;1,68119E-01;1,79437E-01;1,88198E-01;1,99265E-01;2,08048E-01;2,18345E-01;2,27600E-01
725;1,64013E-03;4,20531E-03;6,38539E-03;8,88421E-03;1,13949E-02;1,34531E-02;1,60334E-02;1,79329E-02;1,97110E-02;2,15805E-02;2,49594E-02;2,65465E-02;2,87930E-02;3,12480E-02;3,16796E-02;3,47214E-02;3,73089E-02;4,01345E-02;4,02547E-02;4,11637E-02;1,24356E-06;1,54937E-05;4,63461E-05;1,42323E-04;2,10598E-04;1,90478E-04;1,81773E-04;1,72937E-04;2,35597E-04;2,57780E-04;1,79607E-04;5,06855E-04;4,80229E-04;5,08178E-04;6,32374E-04;2,76907E-04;3,94135E-04;5,23894E-04;7,81754E-04;8,55517E-04;1,11226E-02;2,57387E-02;4,00416E-02;5,37583E-02;6,72287E-02;7,96935E-02;9,26401E-02;1,04552E-01;1,16781E-01;1,28534E-01;1,38894E-01;1,50916E-01;1,61055E-01;1,71708E-01;1,81703E-01;1,92208E-01;2,02551E-01;2,12138E-01;2,22412E-01;2,29781E-01
726;1,67547E-03;3,95306E-03;6,21168E-03;8,51184E-03;1,10548E-02;1,29624E-02;1,54182E-02;1,74295E-02;1,97048E-02;2,06593E-02;2,34005E-02;2,56771E-02;2,69599E-02;3,00169E-02;3,09244E-02;3,25640E-02;3,56017E-02;3,71462E-02;3,95189E-02;4,18855E-02;2,51000E-05;2,72849E-05;9,14679E-05;1,10095E-04;1,09473E-04;2,12534E-04;1,62566E-04;1,16850E-04;2,37180E-04;2,91993E-04;4,10644E-04;5,55622E-04;6,59691E-04;4,86812E-04;5,41560E-04;4,31331E-04;7,06208E-04;7,15021E-04;6,81042E-04;5,96710E-04;1,16647E-02;2,71774E-02;4,17483E-02;5,61236E-02;6,92901E-02;8,23431E-02;9,54183E-02;1,07333E-01;1,19576E-01;1,31012E-01;1,41679E-01;1,54080E-01;1,63838E-01;1,74136E-01;1,85158E-01;1,95781E-01;2,05888E-01;2,15131E-01;2,24493E-01;2,33531E-01
727;1,53214E-03;3,83394E-03;6,04321E-03;8,46304E-03;1,06462E-02;1,30391E-02;1,51742E-02;1,67831E-02;1,86095E-02;2,13088E-02;2,37698E-02;2,54235E-02;2,67563E-02;2,94069E-02;3,02007E-02;3,20075E-02;3,61074E-02;3,53389E-02;3,84523E-02;3,92101E-02;3,57727E-05;3,15951E-05;1,80864E-05;2,05069E-04;4,11505E-05;1,63916E-04;1,28980E-05;1,41096E-04;3,40755E-04;1,13038E-04;3,24539E-04;5,65943E-04;4,25608E-04;3,49706E-04;5,56794E-04;2,77561E-04;3,83092E-04;9,88053E-04;7,74282E-04;3,98548E-04;1,22749E-02;2,80032E-02;4,30030E-02;5,77910E-02;7,12322E-02;8,51999E-02;9,74403E-02;1,10472E-01;1,22529E-01;1,33187E-01;1,44542E-01;1,56118E-01;1,67299E-01;1,77099E-01;1,87114E-01;1,97738E-01;2,07690E-01;2,17710E-01;2,26649E-01;2,35179E-01
728;1,45564E-03;3,92601E-03;6,01038E-03;7,94537E-03;9,81487E-03;1,18906E-02;1,45482E-02;1,64385E-02;1,81266E-02;1,98296E-02;2,32791E-02;2,45837E-02;2,65263E-02;2,87319E-02;3,05875E-02;3,27794E-02;3,31199E-02;3,53110E-02;3,60586E-02;3,99665E-02;7,66218E-05;2,28049E-05;0,00000E+00;1,99310E-05;6,61600E-05;7,56876E-05;3,09241E-05;2,78068E-04;1,18491E-04;3,89481E-04;3,89587E-04;2,38286E-04;4,44169E-04;3,79924E-04;8,00107E-04;5,70648E-04;3,97951E-04;8,17502E-04;7,28498E-04;4,83699E-04;1,29250E-02;2,89810E-02;4,48409E-02;5,90250E-02;7,38096E-02;8,74888E-02;1,00186E-01;1,12788E-01;1,24741E-01;1,36583E-01;1,47383E-01;1,58881E-01;1,69427E-01;1,81279E-01;1,90647E-01;2,00829E-01;2,10035E-01;2,19810E-01;2,30056E-01;2,39478E-01
729;1,43398E-03;3,50423E-03;5,68585E-03;7,81829E-03;9,54991E-03;1,20540E-02;1,32967E-02;1,62742E-02;1,76096E-02;1,94744E-02;2,14833E-02;2,38826E-02;2,46750E-02;2,65660E-02;2,83793E-02;3,10350E-02;3,22529E-02;3,42384E-02;3,47999E-02;3,79313E-02;2,19118E-05;1,07466E-04;2,04335E-05;7,97966E-05;1,66064E-04;1,05011E-04;6,22341E-05;3,48242E-04;2,69886E-04;3,53750E-04;1,78717E-04;3,53566E-04;4,42004E-04;3,48133E-04;5,91932E-04;4,45624E-04;5,57346E-04;5,83121E-04;2,49642E-04;4,06739E-04;1,33084E-02;3,00610E-02;4,58888E-02;6,11812E-02;7,57903E-02;8,92734E-02;1,02307E-01;1,14900E-01;1,26920E-01;1,39909E-01;1,50650E-01;1,60966E-01;1,71732E-01;1,81490E-01;1,91981E-01;2,01836E-01;2,12014E-01;2,21181E-01;2,31042E-01;2,40352E-01
730;1,40316E-03;3,42350E-03;5,63514E-03;7,43701E-03;9,59231E-03;1,14540E-02;1,34647E-02;1,49964E-02;1,62291E-02;1,86785E-02;2,04132E-02;2,20766E-02;2,40261E-02;2,56328E-02;2,75283E-02;2,96785E-02;3,11108E-02;3,36297E-02;3,51501E-02;3,57197E-02;7,64066E-06;4,53095E-05;9,11927E-05;7,45550E-05;1,91404E-04;2,15678E-04;2,32404E-04;3,21402E-04;2,08638E-04;3,12354E-04;3,40984E-04;3,78005E-04;2,30736E-04;2,37843E-04;2,42778E-04;5,36388E-04;4,92960E-04;4,23834E-04;5,29201E-04;6,30568E-04;1,38301E-02;3,12195E-02;4,73105E-02;6,24980E-02;7,70029E-02;9,07645E-02;1,03973E-01;1,16258E-01;1,28704E-01;1,40449E-01;1,51553E-01;1,62592E-01;1,74141E-01;1,83961E-01;1,95523E-01;2,03718E-01;2,14333E-01;2,23511E-01;2,32505E-01;2,41722E-01
731;1,38440E-03;3,26761E-03;5,19565E-03;7,11976E-03;9,11028E-03;1,11130E-02;1,28609E-02;1,46578E-02;1,60400E-02;1,77745E-02;2,01069E-02;2,20920E-02;2,34676E-02;2,54498E-02;2,73340E-02;2,83792E-02;3,05953E-02;3,24697E-02;3,30288E-02;3,46664E-02;4,21866E-06;3,54785E-05;7,86683E-05;1,07078E-04;3,52663E-05;6,16376E-05;2,68977E-04;3,86714E-04;2,82870E-04;3,25512E-04;3,01577E-04;3,96961E-04;4,82953E-04;3,49871E-04;4,94957E-04;7,03996E-04;4,81725E-04;7,01940E-04;6,53459E-04;5,20719E-04;1,43193E-02;3,20721E-02;4,84276E-02;6,35466E-02;7,83178E-02;9,23056E-02;1,05339E-01;1,18310E-01;1,30142E-01;1,41843E-01;1,53379E-01;1,64768E-01;1,74826E-01;1,86012E-01;1,95236E-01;2,04588E-01;2,15553E-01;2,26011E-01;2,34065E-01;2,42658E-01
732;1,26246E-03;3,30694E-03;4,98101E-03;6,94695E-03;9,23728E-03;1,14804E-02;1,26253E-02;1,44411E-02;1,57874E-02;1,79437E-02;1,90708E-02;2,13029E-02;2,33969E-02;2,50137E-02;2,58795E-02;2,81767E-02;2,91517E-02;2,94346E-02;3,22220E-02;3,43713E-02;4,59808E-05;9,61328E-05;1,86227E-04;5,63587E-06;2,63722E-04;1,98865E-04;2,29778E-04;3,71398E-04;2,38957E-04;1,36760E-05;4,02610E-04;3,63285E-04;3,17209E-04;3,10295E-04;4,54947E-04;2,06270E-04;2,85171E-04;3,44910E-04;5,85558E-04;7,36120E-04;1,45714E-02;3,25210E-02;4,88253E-02;6,45485E-02;7,91319E-02;9,29014E-02;1,06584E-01;1,19119E-01;1,32108E-01;1,42901E-01;1,54097E-01;1,65627E-01;1,78390E-01;1,85965E-01;1,97121E-01;2,07409E-01;2,14837E-01;2,26128E-01;2,34016E-01;2,41527E-01
733;1,29456E-03;3,40091E-03;5,00811E-03;6,81788E-03;8,72462E-03;1,03068E-02;1,26280E-02;1,35001E-02;1,55104E-02;1,65838E-02;1,87093E-02;2,11039E-02;2,34154E-02;2,30433E-02;2,44184E-02;2,55547E-02;2,71359E-02;3,08374E-02;3,08707E-02;3,43459E-02;8,86897E-06;7,13148E-05;6,58926E-05;1,04405E-04;1,93457E-04;7,06424E-05;1,59293E-04;3,71516E-04;2,88526E-04;8,44499E-05;3,34681E-04;2,23409E-04;6,10905E-05;6,55081E-04;5,92181E-04;2,68300E-04;1,98103E-04;3,99179E-04;1,00182E-03;7,01557E-05;1,48949E-02;3,27374E-02;4,93680E-02;6,48178E-02;7,94596E-02;9,34544E-02;1,07640E-01;1,19781E-01;1,32271E-01;1,44922E-01;1,54659E-01;1,65946E-01;1,76625E-01;1,86632E-01;1,97393E-01;2,07107E-01;2,15843E-01;2,24630E-01;2,34714E-01;2,43687E-01
734;1,26840E-03;3,06678E-03;4,77547E-03;6,45499E-03;8,37929E-03;1,00820E-02;1,15569E-02;1,29746E-02;1,47636E-02;1,60833E-02;1,87632E-02;1,93205E-02;2,09447E-02;2,31928E-02;2,41010E-02;2,66206E-02;2,72880E-02;2,86716E-02;2,95792E-02;3,14044E-02;3,36627E-05;5,10602E-05;4,50485E-05;1,49779E-04;1,82143E-04;1,46403E-04;6,45926E-05;2,81781E-04;1,55224E-04;1,59540E-04;1,07183E-04;2,23343E-04;2,89980E-04;1,98460E-04;4,92625E-04;1,73276E-04;3,79309E-04;3,61256E-04;8,90751E-04;2,85317E-04;1,48532E-02;3,27330E-02;4,91291E-02;6,50035E-02;7,94366E-02;9,31863E-02;1,06425E-01;1,19353E-01;1,31761E-01;1,43123E-01;1,53690E-01;1,65156E-01;1,75619E-01;1,85773E-01;1,95308E-01;2,04517E-01;2,15540E-01;2,24385E-01;2,33124E-01;2,40947E-01
735;1,15405E-03;2,97426E-03;4,87665E-03;6,23190E-03;8,00408E-03;9,79921E-03;1,06209E-02;1,26805E-02;1,44679E-02;1,56596E-02;1,75377E-02;1,86054E-02;2,06210E-02;2,20376E-02;2,36110E-02;2,53354E-02;2,56405E-02;2,84736E-02;2,91862E-02;2,98450E-02;2,42298E-05;2,98958E-05;3,18150E-05;7,84630E-05;2,54102E-04;1,06619E-04;1,28814E-04;1,40013E-04;2,50493E-04;1,51898E-04;4,52488E-05;3,60421E-04;2,16363E-04;2,48342E-04;4,06840E-04;3,60973E-04;6,79429E-04;7,62263E-04;6,85713E-04;1,97939E-04;1,45724E-02;3,21601E-02;4,81042E-02;6,39853E-02;7,81670E-02;9,19455E-02;1,05130E-01;1,17954E-01;1,29593E-01;1,41916E-01;1,51913E-01;1,63527E-01;1,75057E-01;1,84010E-01;1,93310E-01;2,03249E-01;2,14079E-01;2,22603E-01;2,30943E-01;2,38895E-01
736;1,21548E-03;2,94887E-03;4,42063E-03;6,06243E-03;7,58343E-03;9,50048E-03;1,00374E-02;1,27362E-02;1,39118E-02;1,50974E-02;1,66596E-02;1,75001E-02;2,04690E-02;2,12045E-02;2,11994E-02;2,43251E-02;2,49484E-02;2,57005E-02;2,80103E-02;3,03533E-02;1,25206E-05;3,72145E-07;1,11297E-04;6,07862E-05;2,37174E-04;2,11828E-05;2,17792E-05;1,68380E-04;1,12465E-04;1,22063E-04;8,36658E-06;3,95052E-04;2,48123E-04;3,01511E-04;2,52487E-04;5,65497E-05;3,03154E-04;4,40434E-04;7,59756E-04;4,64122E-04;1,40939E-02;3,13197E-02;4,69709E-02;6,25850E-02;7,68132E-02;9,01516E-02;1,02169E-01;1,15154E-01;1,27630E-01;1,38708E-01;1,48639E-01;1,59883E-01;1,72147E-01;1,80292E-01;1,91282E-01;1,99644E-01;2,10730E-01;2,17990E-01;2,26543E-01;2,35954E-01
737;1,04612E-03;2,74863E-03;4,27227E-03;5,91446E-03;7,83272E-03;8,89000E-03;9,93399E-03;1,27283E-02;1,38158E-02;1,51482E-02;1,58592E-02;1,79890E-02;1,96340E-02;2,00626E-02;2,10368E-02;2,32222E-02;2,48129E-02;2,59861E-02;2,69558E-02;3,02934E-02;5,26438E-06;1,05620E-06;9,35755E-05;3,40770E-05;6,85798E-06;2,44442E-04;7,40531E-05;3,79250E-04;1,78330E-05;1,05747E-04;3,66677E-04;2,15371E-04;3,06214E-04;4,57736E-04;4,19422E-04;3,11681E-04;5,94383E-04;3,63061E-04;3,81953E-04;2,39519E-04;1,34530E-02;2,99531E-02;4,50516E-02;5,99788E-02;7,41333E-02;8,73337E-02;9,91537E-02;1,11639E-01;1,24264E-01;1,34977E-01;1,46332E-01;1,56313E-01;1,66895E-01;1,77515E-01;1,86495E-01;1,95730E-01;2,05164E-01;2,13990E-01;2,22562E-01;2,31698E-01
738;1,10985E-03;2,54629E-03;4,28949E-03;5,73456E-03;7,23570E-03;8,75706E-03;1,03061E-02;1,18485E-02;1,27675E-02;1,50979E-02;1,57225E-02;1,74086E-02;1,95810E-02;1,95991E-02;2,09091E-02;2,21126E-02;2,42882E-02;2,50605E-02;2,61342E-02;2,75422E-02;1,45291E-05;1,84137E-05;1,09172E-04;4,65100E-05;1,05443E-04;4,17398E-05;1,48498E-04;4,19346E-04;1,27347E-04;1,26024E-04;3,62941E-04;2,56552E-04;3,61979E-04;1,01465E-04;4,68654E-04;3,00581E-04;4,85999E-04;4,71325E-04;7,34912E-04;6,30116E-04;1,26505E-02;2,81484E-02;4,29409E-02;5,75798E-02;7,06152E-02;8,32645E-02;9,57389E-02;1,07310E-01;1,19053E-01;1,31514E-01;1,40760E-01;1,51975E-01;1,62487E-01;1,71918E-01;1,81086E-01;1,90559E-01;1,99607E-01;2,08711E-01;2,16877E-01;2,24952E-01
739;1,04312E-03;2,54533E-03;4,07555E-03;5,63807E-03;6,91007E-03;8,22083E-03;9,97146E-03;1,11626E-02;1,31688E-02;1,43092E-02;1,56853E-02;1,62595E-02;1,82731E-02;1,97527E-02;2,04731E-02;2,14436E-02;2,28672E-02;2,51611E-02;2,54299E-02;2,68203E-02;9,96353E-06;9,10069E-05;7,96597E-05;8,47082E-05;1,34199E-04;0,00000E+00;2,45753E-04;8,42695E-05;8,51469E-05;2,10550E-04;2,30713E-04;9,44356E-05;2,27720E-04;1,39750E-04;1,12935E-04;2,46595E-04;5,01699E-04;5,11963E-04;3,23167E-04;5,21592E-04;1,15769E-02;2,60762E-02;3,97919E-02;5,38583E-02;6,64036E-02;7,85488E-02;9,06952E-02;1,02060E-01;1,13335E-01;1,25263E-01;1,35205E-01;1,44774E-01;1,55032E-01;1,65061E-01;1,74354E-01;1,83618E-01;1,93032E-01;2,01688E-01;2,09517E-01;2,19385E-01
740;1,07270E-03;2,60254E-03;3,69828E-03;5,39583E-03;6,83477E-03;7,67552E-03;9,30542E-03;1,08732E-02;1,22912E-02;1,40120E-02;1,52643E-02;1,59608E-02;1,76803E-02;1,92615E-02;2,04580E-02;2,04199E-02;2,22242E-02;2,38516E-02;2,54808E-02;2,60576E-02;3,89737E-06;8,93248E-05;1,51599E-05;1,66532E-05;1,25237E-04;2,30289E-04;9,36420E-05;0,00000E+00;1,35770E-04;2,50901E-04;3,77068E-04;1,96353E-04;8,63018E-05;6,17900E-05;3,68194E-04;3,13923E-04;3,58173E-04;2,11002E-04;2,79921E-04;7,71554E-04;1,04316E-02;2,38799E-02;3,68095E-02;4,99902E-02;6,16827E-02;7,34373E-02;8,48062E-02;9,62804E-02;1,06969E-01;1,17584E-01;1,26882E-01;1,37656E-01;1,47160E-01;1,56415E-01;1,65326E-01;1,77282E-01;1,84647E-01;1,94463E-01;2,01251E-01;2,10880E-01
741;9,06279E-04;2,38257E-03;3,79613E-03;5,26144E-03;6,62942E-03;7,79722E-03;9,55928E-03;9,93043E-03;1,23569E-02;1,36275E-02;1,41142E-02;1,64153E-02;1,70678E-02;1,75624E-02;1,77531E-02;2,03056E-02;2,16213E-02;2,27274E-02;2,39067E-02;2,54562E-02;5,97835E-07;1,15013E-06;6,95793E-05;1,00471E-04;1,51108E-05;1,67640E-04;2,25826E-04;2,62337E-04;4,68134E-06;6,02236E-05;1,57038E-04;1,19183E-04;1,82647E-04;3,90013E-04;4,35509E-04;2,15128E-04;4,25401E-04;4,76944E-04;1,41800E-04;5,08850E-04;9,23684E-03;2,13568E-02;3,35608E-02;4,54486E-02;5,65260E-02;6,78725E-02;7,80062E-02;8,93059E-02;9,93954E-02;1,09901E-01;1,19643E-01;1,29299E-01;1,39374E-01;1,49857E-01;1,58764E-01;1,66967E-01;1,75868E-01;1,84340E-01;1,92293E-01;2,02356E-01
742;9,45639E-04;2,47200E-03;3,78975E-03;5,22033E-03;6,26289E-03;7,44267E-03;8,73608E-03;1,02642E-02;1,09173E-02;1,25964E-02;1,36823E-02;1,44005E-02;1,57097E-02;1,85681E-02;1,78813E-02;1,87673E-02;2,11431E-02;2,29846E-02;2,34003E-02;2,37307E-02;4,07104E-05;6,76422E-05;2,17135E-06;3,00670E-05;4,78390E-05;1,35507E-05;9,12935E-05;2,60375E-04;2,52989E-04;2,00210E-04;9,05377E-05;1,23517E-04;1,10258E-04;9,73686E-05;1,20414E-04;1,80875E-04;1,84852E-04;4,96317E-04;1,24245E-04;3,98621E-04;8,02144E-03;1,92211E-02;2,99738E-02;4,10221E-02;5,14206E-02;6,17736E-02;7,17488E-02;8,26394E-02;9,13260E-02;1,02124E-01;1,10953E-01;1,21435E-01;1,30162E-01;1,39535E-01;1,48336E-01;1,57984E-01;1,65742E-01;1,73771E-01;1,81769E-01;1,91849E-01
743;8,98614E-04;2,30291E-03;3,71687E-03;5,05959E-03;6,24639E-03;7,33905E-03;8,35597E-03;1,03142E-02;1,12735E-02;1,26398E-02;1,35517E-02;1,44629E-02;1,63780E-02;1,75610E-02;1,83891E-02;1,91234E-02;1,97399E-02;2,14357E-02;2,24909E-02;2,34532E-02;2,04868E-05;1,64515E-05;1,95049E-05;1,49090E-05;1,01599E-04;5,58136E-05;1,54955E-04;1,91624E-04;1,45016E-04;3,61673E-04;2,80257E-04;3,38334E-04;3,11661E-04;3,23428E-04;3,03545E-04;8,02308E-05;2,09981E-04;3,28270E-04;1,89386E-04;2,89729E-04;6,95760E-03;1,66594E-02;2,65616E-02;3,66303E-02;4,62531E-02;5,63291E-02;6,50476E-02;7,47700E-02;8,39558E-02;9,35664E-02;1,02595E-01;1,11032E-01;1,19900E-01;1,28488E-01;1,37363E-01;1,47079E-01;1,54837E-01;1,63301E-01;1,71693E-01;1,80011E-01
744;8,96894E-04;2,29211E-03;3,22813E-03;4,87894E-03;5,86779E-03;7,19831E-03;8,34052E-03;9,71501E-03;1,15966E-02;1,13855E-02;1,30811E-02;1,40581E-02;1,56798E-02;1,67685E-02;1,77941E-02;1,86183E-02;1,91170E-02;2,04582E-02;2,15829E-02;2,29360E-02;0,00000E+00;1,41505E-05;9,16074E-06;9,06355E-05;4,87977E-05;5,36417E-05;8,89266E-05;2,47707E-05;1,97309E-04;1,76032E-04;4,37032E-04;1,82682E-04;2,12446E-04;7,04212E-05;2,92102E-04;5,44441E-04;1,98964E-04;2,04786E-04;5,11965E-04;1,35124E-04;5,94309E-03;1,44843E-02;2,31438E-02;3,21019E-02;4,15166E-02;4,94897E-02;5,82280E-02;6,70280E-02;7,62373E-02;8,51314E-02;9,35092E-02;1,01663E-01;1,09592E-01;1,18022E-01;1,27233E-01;1,34434E-01;1,43874E-01;1,51939E-01;1,60425E-01;1,68015E-01
745;9,56673E-04;2,22334E-03;3,59991E-03;4,37462E-03;6,30193E-03;6,88386E-03;7,79868E-03;9,26366E-03;1,04127E-02;1,15641E-02;1,30320E-02;1,34283E-02;1,51368E-02;1,57180E-02;1,64317E-02;1,67639E-02;1,94050E-02;2,10408E-02;2,08374E-02;2,20623E-02;0,00000E+00;6,57503E-05;4,19585E-06;6,98835E-05;5,63087E-05;1,12180E-04;4,91576E-05;1,24801E-04;2,60079E-04;4,95561E-04;1,06424E-04;2,36081E-04;4,28555E-04;1,50522E-04;3,15095E-04;6,60915E-05;1,05730E-04;6,30620E-04;9,29852E-04;4,58716E-04;5,06451E-03;1,24780E-02;1,99522E-02;2,82902E-02;3,60371E-02;4,35965E-02;5,19215E-02;5,98374E-02;6,81692E-02;7,58861E-02;8,32392E-02;9,18726E-02;9,98098E-02;1,07039E-01;1,14965E-01;1,22527E-01;1,31948E-01;1,39102E-01;1,46482E-01;1,54077E-01
746;8,87532E-04;2,18924E-03;3,24631E-03;4,48826E-03;5,66185E-03;6,82949E-03;7,84123E-03;9,04662E-03;1,04863E-02;1,09358E-02;1,26671E-02;1,28360E-02;1,45387E-02;1,50708E-02;1,76506E-02;1,66535E-02;1,86278E-02;1,90019E-02;1,96966E-02;2,13207E-02;2,65997E-05;4,08373E-05;7,83464E-05;7,49587E-05;5,58653E-05;9,25658E-05;9,65401E-05;2,30841E-04;4,13609E-04;2,01904E-04;2,68656E-04;2,37295E-05;3,46773E-05;1,37985E-04;8,22302E-05;1,64920E-05;3,63169E-04;3,52995E-04;1,14127E-04;4,90728E-04;4,23697E-03;1,06256E-02;1,72417E-02;2,44513E-02;3,13203E-02;3,87198E-02;4,59261E-02;5,30639E-02;6,01241E-02;6,74256E-02;7,55070E-02;8,23042E-02;9,01292E-02;9,80467E-02;1,05424E-01;1,11538E-01;1,19182E-01;1,27560E-01;1,33938E-01;1,41090E-01
